time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2
6567,303,85,142,61935.5,68.4,51.487232,-0.10306195,6.16,34,0.52474725
6568,303,85,141,61942.1,68.6,51.487225,-0.10296799,6.3,34,0.52487856
6569,310,81,141,61948.8,68.8,51.487213,-0.10287194,6.44,37,0.52487856
6570,305,82,142,61955.7,68.8,51.487206,-0.10277395,6.58,36,0.52487856
6571,306,83,142,61962.7,69.0,51.487194,-0.102673955,6.72,35,0.52487856
6572,309,82,142,61969.9,69.0,51.487183,-0.10257195,6.88,36,0.52487856
6573,308,83,142,61977.3,69.0,51.487167,-0.102467924,7.04,35,0.52487856
6574,305,84,142,61984.8,69.2,51.487156,-0.10236299,7.2,35,0.52487856
6575,305,83,142,61992.4,69.2,51.48714,-0.10225595,7.34,35,0.52487856
6576,300,83,142,62000.2,69.2,51.48712,-0.10214698,7.5,35,0.5250099
6577,300,83,142,62008.1,69.4,51.487103,-0.10203693,7.64,35,0.5251411
6578,310,79,142,62016.2,69.4,51.487083,-0.101925954,7.78,37,0.5251411
6579,309,82,141,62024.4,69.4,51.48706,-0.10181397,7.92,36,0.5251411
6580,309,84,142,62032.7,69.6,51.487034,-0.101700984,8.06,35,0.5251411
6581,310,86,142,62041.1,69.6,51.487007,-0.101587996,8.18,34,0.5251411
6582,309,89,142,62049.6,69.8,51.486977,-0.10147593,8.3,33,0.5251411
6583,309,89,142,62058.2,69.8,51.486942,-0.10136395,8.4,33,0.5251411
6584,307,90,142,62066.8,69.8,51.486908,-0.10125297,8.48,33,0.5251411
6585,303,90,142,62075.5,70.0,51.48687,-0.101144925,8.56,32,0.5252724
6586,303,90,142,62084.2,70.2,51.486824,-0.10103999,8.62,32,0.5254037
6587,302,85,142,62092.9,70.2,51.48678,-0.10093999,8.66,34,0.525535
6588,301,82,142,62101.6,70.4,51.48673,-0.10084595,8.68,35,0.5256663
6589,307,79,142,62110.2,70.6,51.48667,-0.100759946,8.68,37,0.5256663
6590,311,79,142,62118.8,70.8,51.48661,-0.10068393,8.66,38,0.5256663
6591,310,81,142,62127.3,71.0,51.486546,-0.10061796,8.62,37,0.5256663
6592,305,81,142,62135.7,71.4,51.48648,-0.10055996,8.56,36,0.5256663
6593,305,81,142,62144.1,71.6,51.486412,-0.100508995,8.5,36,0.5256663
6594,304,80,143,62152.3,71.8,51.486343,-0.100464985,8.42,36,0.5256663
6595,304,80,143,62160.4,72.0,51.486275,-0.10042492,8.32,36,0.5256663
6596,307,80,142,62168.5,72.2,51.486202,-0.10039098,8.24,37,0.5256663
6597,310,81,142,62176.5,72.4,51.486134,-0.10035996,8.16,37,0.5256663
6598,305,81,143,62184.4,72.8,51.486065,-0.100332975,8.06,36,0.5256663
6599,306,80,143,62192.3,73.0,51.485996,-0.10030992,8.0,37,0.5256663
6600,310,81,142,62200.1,73.2,51.485928,-0.10028897,7.94,37,0.5256663
6601,307,83,142,62207.9,73.4,51.48586,-0.10027095,7.88,35,0.5256663
6602,307,84,142,62215.6,73.6,51.48579,-0.100255944,7.82,35,0.5256663
6603,309,85,142,62223.2,73.8,51.48572,-0.100243956,7.76,35,0.5256663
6604,309,85,142,62230.8,74.0,51.485653,-0.10023399,7.7,35,0.5256663
6605,292,86,142,62238.4,74.2,51.485584,-0.10022594,7.66,32,0.52579755
6606,292,86,142,62245.9,74.6,51.48552,-0.10021999,7.6,32,0.52592885
6607,285,88,142,62253.3,74.8,51.48545,-0.10021697,7.54,31,0.5260601
6608,278,87,142,62260.8,75.0,51.485386,-0.10021697,7.52,31,0.5261914
6609,281,87,141,62268.1,75.2,51.485317,-0.100217976,7.46,31,0.5263227
6610,286,85,142,62275.4,75.4,51.485252,-0.100222915,7.4,32,0.526454
6611,286,86,143,62282.6,75.6,51.485188,-0.10022996,7.34,32,0.5265853
6612,281,88,142,62289.8,75.8,51.485123,-0.10024094,7.3,30,0.52671653
6613,281,88,142,62297.0,76.0,51.48506,-0.10025494,7.24,30,0.52684784
6614,280,84,142,62304.1,76.2,51.484997,-0.10027497,7.2,32,0.52697915
6615,282,83,142,62311.2,76.4,51.484936,-0.10030196,7.16,32,0.5271104
6616,278,81,142,62318.4,76.6,51.484875,-0.100339934,7.16,33,0.5272417
6617,285,81,143,62325.5,76.6,51.484818,-0.100386955,7.14,34,0.52737296
6618,287,79,143,62332.7,76.8,51.484764,-0.10044395,7.14,35,0.52750427
6619,285,82,143,62340.0,76.8,51.484715,-0.10051,7.18,33,0.5276356
6620,285,85,142,62347.4,77.0,51.484665,-0.10058292,7.24,32,0.5277668
6621,281,87,142,62354.9,77.0,51.48462,-0.100663975,7.3,31,0.52789813
6622,281,87,142,62362.5,77.2,51.484577,-0.10075098,7.4,31,0.5280294
6623,285,85,141,62370.3,77.2,51.484543,-0.100843936,7.52,32,0.5281607
6624,280,85,141,62378.1,77.2,51.484505,-0.100940995,7.62,31,0.528292
6625,281,85,141,62386.1,77.4,51.48447,-0.101042,7.74,32,0.52842325
6626,279,84,141,62394.1,77.4,51.48444,-0.101144925,7.84,32,0.52855456
6627,285,83,141,62402.2,77.6,51.48441,-0.10125096,7.94,33,0.5286858
6628,283,82,141,62410.3,77.6,51.48438,-0.101358,8.0,33,0.5288171
6629,283,82,141,62418.4,77.8,51.484352,-0.10146495,8.06,33,0.5289484
6630,287,82,141,62426.4,78.0,51.48432,-0.101571985,8.06,33,0.5290797
6631,287,82,141,62434.4,78.4,51.484295,-0.10167793,8.06,33,0.529211
6632,282,88,141,62442.2,78.6,51.48427,-0.10178296,8.0,31,0.52934223
6633,280,87,142,62449.9,78.8,51.484245,-0.101885974,7.92,31,0.52947354
6634,280,87,142,62457.5,79.2,51.484222,-0.101988986,7.82,31,0.52960485
6635,283,85,142,62464.9,79.4,51.4842,-0.10209099,7.7,32,0.5297361
6636,280,84,143,62472.1,79.8,51.484184,-0.102192,7.54,32,0.5298674
6637,280,84,142,62479.3,80.0,51.484165,-0.10229099,7.42,32,0.52999866
6638,284,81,143,62486.2,80.2,51.484154,-0.10238897,7.26,33,0.53012997
6639,284,81,144,62493.0,80.6,51.484142,-0.10248595,7.1,33,0.5302613
6640,283,82,144,62499.7,80.8,51.48413,-0.102581,6.96,33,0.5303925
6641,279,82,144,62506.3,81.2,51.484123,-0.102673955,6.84,32,0.53052384
6642,283,81,143,62512.6,81.4,51.48412,-0.10276599,6.66,33,0.5306551
6643,288,80,144,62518.9,81.8,51.48412,-0.10285593,6.54,34,0.5307864
6644,282,82,143,62524.9,82.2,51.48412,-0.10294293,6.38,33,0.5309177
6645,282,82,143,62530.9,82.4,51.48412,-0.10302893,6.24,33,0.53104895
6646,288,82,143,62536.7,82.8,51.484127,-0.103112,6.08,34,0.53118026
6647,288,82,144,62542.3,83.0,51.484135,-0.10319196,5.94,34,0.5313115
6648,280,86,144,62547.8,83.4,51.484146,-0.10326899,5.78,31,0.5314428
6649,280,86,144,62553.1,83.6,51.48416,-0.103342995,5.64,31,0.53157413
6650,281,87,145,62558.4,84.0,51.484177,-0.103412986,5.5,31,0.5317054
6651,278,86,144,62563.4,84.2,51.484196,-0.10347895,5.34,31,0.5318367
6652,278,86,144,62568.4,84.6,51.484222,-0.10353997,5.22,31,0.53196794
6653,281,81,144,62573.2,84.8,51.484245,-0.103595965,5.08,33,0.53209925
6654,285,80,144,62577.9,85.2,51.484272,-0.10364793,4.96,34,0.53223056
6655,282,81,144,62582.4,85.4,51.484303,-0.10369596,4.8,33,0.5323618
6656,282,81,144,62586.9,85.8,51.48433,-0.10374197,4.7,33,0.5324931
6657,286,82,144,62591.3,86.0,51.48436,-0.10378498,4.58,33,0.53262436
6658,286,82,143,62595.6,86.4,51.484386,-0.103825964,4.48,33,0.5327557
6659,276,81,143,62599.9,86.6,51.484417,-0.103865944,4.4,33,0.532887
6660,279,77,144,62604.1,86.8,51.484447,-0.103904,4.34,35,0.53301823
6661,280,74,144,62608.3,87.2,51.484474,-0.10393996,4.28,36,0.53314954
6662,278,73,143,62612.4,87.4,51.484505,-0.103975,4.22,36,0.5332808
6663,282,70,144,62616.4,87.6,51.484535,-0.10400995,4.16,38,0.5334121
6664,282,68,144,62620.5,88.0,51.484566,-0.10404498,4.12,40,0.5335434
6665,282,68,144,62624.5,88.2,51.484592,-0.104080945,4.08,40,0.53367466
6666,282,67,143,62628.5,88.4,51.484623,-0.10411598,4.04,40,0.53380597
6667,279,67,143,62632.5,88.6,51.48465,-0.104151934,4.019,40,0.5339373
6668,279,67,144,62636.6,89.0,51.48468,-0.10418798,4.04,40,0.5340685
6669,289,67,143,62640.6,89.2,51.484707,-0.10422394,4.019,41,0.53419983
6670,294,71,143,62644.6,89.4,51.484734,-0.10426098,4.019,40,0.5343311
6671,287,77,143,62648.6,89.6,51.484764,-0.10429896,4.019,36,0.5344624
6672,284,79,144,62652.8,90.0,51.48479,-0.10433793,4.059,34,0.5345937
6673,286,81,143,62656.9,90.2,51.484818,-0.104378,4.059,34,0.53472495
6674,286,82,143,62660.9,90.4,51.484844,-0.10441999,4.059,33,0.53485626
6675,286,83,142,62665.1,90.6,51.484867,-0.10446299,4.1,33,0.5349875
6676,282,85,142,62669.2,91.0,51.484894,-0.104508,4.12,32,0.5351188
6677,282,85,142,62673.4,91.2,51.484917,-0.10455594,4.12,32,0.5352501
6678,284,85,143,62677.6,91.4,51.48494,-0.10460599,4.14,32,0.5353814
6679,281,85,143,62681.9,91.6,51.48496,-0.10465795,4.2,32,0.5355127
6680,281,85,143,62686.2,91.8,51.484974,-0.10471395,4.22,32,0.53564394
6681,283,83,142,62690.6,92.0,51.48499,-0.10477194,4.28,33,0.53577524
6682,286,82,142,62695.1,92.2,51.485004,-0.104833975,4.34,33,0.53590655
6683,286,85,142,62699.7,92.4,51.485012,-0.104897924,4.42,32,0.5360378
6684,283,86,142,62704.5,92.6,51.485023,-0.10496498,4.52,31,0.5361691
6685,279,87,143,62709.4,92.8,51.48503,-0.10503497,4.64,31,0.53630036
6686,279,87,143,62714.5,92.8,51.48504,-0.10510697,4.78,31,0.53643167
6687,284,84,142,62719.7,93.0,51.485043,-0.10518199,4.92,32,0.536563
6688,283,84,142,62725.1,93.2,51.485046,-0.10525994,5.08,32,0.5366942
6689,280,84,143,62730.7,93.2,51.485046,-0.10533999,5.24,32,0.53682554
6690,282,83,143,62736.4,93.4,51.48505,-0.10542196,5.4,32,0.5369568
6691,286,82,142,62742.3,93.6,51.48505,-0.10550696,5.56,33,0.5370881
6692,286,83,142,62748.4,93.6,51.485046,-0.10559396,5.74,33,0.5372194
6693,282,85,142,62754.6,93.8,51.485046,-0.10568398,5.9,32,0.53735065
6694,282,85,142,62761.0,93.8,51.485043,-0.105774924,6.06,32,0.53748196
6695,282,85,142,62767.5,94.0,51.48504,-0.105868965,6.22,32,0.5376132
6696,282,83,142,62774.2,94.0,51.48503,-0.105964944,6.38,32,0.5377445
6697,282,83,142,62781.0,94.2,51.485027,-0.10606293,6.52,32,0.53787583
6698,281,83,141,62788.0,94.2,51.485023,-0.10616292,6.68,32,0.5380071
6699,280,81,142,62795.1,94.2,51.485016,-0.106264934,6.82,33,0.5381384
6700,287,80,141,62802.3,94.4,51.485012,-0.106367946,6.96,34,0.53826964
6701,287,81,141,62809.7,94.4,51.485004,-0.106473975,7.1,34,0.53840095
6702,282,83,141,62817.1,94.6,51.485,-0.10658093,7.22,32,0.53853226
6703,281,85,141,62824.7,94.6,51.484997,-0.10668897,7.34,32,0.5386635
6704,281,85,140,62832.3,94.8,51.484997,-0.10679894,7.44,32,0.5387948
6705,283,83,140,62840.0,94.8,51.484997,-0.106909916,7.54,33,0.53892606
6706,283,82,140,62847.8,95.0,51.484997,-0.10702199,7.62,33,0.5390574
6707,282,83,140,62855.7,95.0,51.484993,-0.10713497,7.72,32,0.5391887
6708,278,83,140,62863.7,95.0,51.48499,-0.10725097,7.8,32,0.53931993
6709,280,80,140,62872.0,94.8,51.48498,-0.10736899,7.94,33,0.53945124
6710,280,78,139,62880.5,94.8,51.48497,-0.10749095,8.1,34,0.5395825
6711,288,79,139,62889.3,94.8,51.484962,-0.107615925,8.3,35,0.5397138
6712,288,83,139,62898.2,94.6,51.484955,-0.107744925,8.5,33,0.5398451
6713,288,83,139,62907.4,94.6,51.48495,-0.10787694,8.74,33,0.53997636
6714,282,87,139,62916.8,94.4,51.484947,-0.10801197,8.96,31,0.54010767
6715,281,86,140,62926.4,94.2,51.484947,-0.108150944,9.18,31,0.5402389
6716,281,85,139,62936.2,94.2,51.48494,-0.108291924,9.38,32,0.5403702
6717,283,84,139,62946.2,94.0,51.484932,-0.10843492,9.6,32,0.54050153
6718,281,85,140,62956.4,93.8,51.48492,-0.108579926,9.8,32,0.5406328
6719,281,84,140,62966.8,93.6,51.4849,-0.10872695,10.0,32,0.5407641
6720,283,84,140,62977.4,93.2,51.484867,-0.10886793,10.2,32,0.54089534
6721,279,84,141,62988.4,92.8,51.484787,-0.108954936,10.44,32,0.54102665
6722,279,84,141,62999.8,92.2,51.484688,-0.10893599,10.72,32,0.54115796
6723,284,81,141,63011.6,91.8,51.48459,-0.10887195,11.04,33,0.5412892
6724,282,81,142,63023.7,91.4,51.484493,-0.10878998,11.38,33,0.5414205
6725,280,80,142,63036.0,91.0,51.484398,-0.10870197,11.72,33,0.54155177
6726,282,79,143,63048.5,90.6,51.4843,-0.10861396,12.02,34,0.5416831
6727,283,79,143,63061.1,90.2,51.48419,-0.10855797,12.26,34,0.5418144
6728,283,79,143,63073.8,90.4,51.484077,-0.10855294,12.44,34,0.54194564
6729,285,80,143,63086.1,91.0,51.483974,-0.10860994,12.48,34,0.54207695
6730,287,83,143,63097.8,91.4,51.48388,-0.108682945,12.36,33,0.5422082
6731,287,83,143,63109.2,91.8,51.483788,-0.10875293,12.14,33,0.5423395
6732,282,84,144,63120.2,92.2,51.483704,-0.10884195,11.82,32,0.5424708
6733,280,84,143,63130.9,92.4,51.48364,-0.108950995,11.42,32,0.54260206
6734,283,82,143,63141.3,92.8,51.48358,-0.10907094,11.04,33,0.5427334
6735,283,82,143,63151.4,93.0,51.483536,-0.109196,10.72,33,0.5428646
6736,281,81,142,63161.3,93.4,51.483494,-0.10932198,10.42,33,0.5429959
6737,281,80,142,63170.9,93.6,51.483456,-0.10944695,10.14,34,0.54312724
6738,284,80,142,63180.4,94.0,51.483418,-0.10957,9.9,34,0.5432585
6739,284,79,143,63189.6,94.2,51.483383,-0.10969095,9.66,34,0.5433898
6740,284,79,142,63198.7,94.4,51.48335,-0.10980997,9.46,34,0.54352105
6741,281,79,142,63207.6,94.8,51.483315,-0.10992698,9.26,34,0.54365236
6742,283,79,142,63216.4,95.0,51.483284,-0.11004198,9.1,34,0.54378366
6743,281,79,141,63225.0,95.2,51.48325,-0.110153966,8.92,34,0.5439149
6744,291,81,141,63233.5,95.4,51.483215,-0.110263936,8.78,34,0.5440462
6745,288,86,141,63241.9,95.6,51.483177,-0.11037097,8.64,32,0.5441775
6746,288,88,141,63250.3,95.8,51.48314,-0.11047499,8.54,31,0.5443088
6747,281,87,141,63258.6,95.8,51.4831,-0.110576,8.44,31,0.5444401
6748,278,86,141,63266.9,96.0,51.483055,-0.11067398,8.38,31,0.54457134
6749,278,86,141,63275.3,96.0,51.483013,-0.110770956,8.36,31,0.54470265
6750,284,84,141,63283.8,96.2,51.482967,-0.110868946,8.38,32,0.5448339
6751,277,85,141,63292.3,96.2,51.48292,-0.11096693,8.4,31,0.5449652
6752,282,84,142,63301.0,96.2,51.482872,-0.11106399,8.48,32,0.5450965
6753,281,81,141,63309.9,96.2,51.482822,-0.111160964,8.6,33,0.54522777
6754,283,82,140,63318.8,96.0,51.482765,-0.11125493,8.7,33,0.5453591
6755,283,79,140,63327.9,96.0,51.482708,-0.11134696,8.82,34,0.5454903
6756,285,82,141,63337.1,96.2,51.482647,-0.111434974,8.96,33,0.54562163
6757,281,85,141,63346.4,96.2,51.482582,-0.11151795,9.08,32,0.54575294
6758,281,85,141,63355.6,96.2,51.482513,-0.11159398,9.14,32,0.5458842
6759,281,86,140,63364.9,96.4,51.48244,-0.111661956,9.22,31,0.5460155
6760,283,85,140,63374.0,96.8,51.48237,-0.11171996,9.22,32,0.54614675
6761,285,85,140,63382.9,97.0,51.482292,-0.11176597,9.16,32,0.54627806
6762,283,87,140,63391.6,97.4,51.48222,-0.11180495,9.04,31,0.54640937
6763,283,87,140,63400.1,97.6,51.482143,-0.11183697,8.9,31,0.5465406
6764,279,88,140,63408.4,98.0,51.48207,-0.11186496,8.7,30,0.5466719
6765,282,84,140,63416.4,98.2,51.482002,-0.11188994,8.48,32,0.5468032
6766,282,83,140,63424.3,98.6,51.481934,-0.11191198,8.28,32,0.5469345
6767,282,83,140,63431.9,98.8,51.481865,-0.11193395,8.06,32,0.5470658
6768,283,81,140,63439.5,99.2,51.481796,-0.11195499,7.88,33,0.54719704
6769,286,82,140,63446.9,99.4,51.48173,-0.11197594,7.7,33,0.54732835
6770,287,83,140,63454.2,99.6,51.48167,-0.111997984,7.56,33,0.5474596
6771,281,86,140,63461.4,99.8,51.481606,-0.11202195,7.42,31,0.5475909
6772,281,86,140,63468.6,100.0,51.481544,-0.11204995,7.34,31,0.5477222
6773,284,84,140,63475.9,100.2,51.48148,-0.11207996,7.28,32,0.54785347
6774,280,85,140,63483.2,100.2,51.48142,-0.112114996,7.26,31,0.5479848
6775,282,84,140,63490.6,100.4,51.481358,-0.11215095,7.28,32,0.548116
6776,282,84,140,63498.1,100.4,51.481293,-0.11218993,7.34,32,0.54824734
6777,282,83,140,63505.8,100.4,51.481228,-0.112231925,7.44,32,0.54837865
6778,282,83,140,63513.6,100.4,51.481163,-0.11227492,7.54,32,0.5485099
6779,284,82,140,63521.6,100.4,51.4811,-0.112318926,7.68,33,0.5486412
6780,284,81,140,63529.9,100.4,51.48103,-0.11236495,7.86,33,0.54877245
6781,284,81,140,63538.3,100.4,51.48096,-0.112412974,8.039,33,0.54890376
6782,282,86,140,63546.8,100.4,51.48089,-0.11246092,8.2,31,0.5490351
6783,278,86,141,63555.6,100.4,51.480816,-0.112508945,8.4,31,0.5491663
6784,280,85,140,63564.4,100.4,51.480743,-0.11255496,8.56,31,0.54929763
6785,280,85,140,63573.4,100.4,51.480667,-0.11259796,8.7,31,0.5494289
6786,281,80,140,63582.4,100.4,51.48059,-0.11263895,8.82,34,0.5495602
6787,284,80,140,63591.5,100.4,51.48051,-0.112677924,8.94,34,0.5496915
6788,284,81,140,63600.6,100.6,51.48043,-0.112712964,9.0,33,0.54982275
6789,286,83,140,63609.7,100.6,51.480354,-0.112745985,9.06,33,0.54995406
6790,286,83,140,63618.8,100.8,51.480274,-0.112776995,9.08,33,0.5500853
6791,282,86,140,63627.9,100.8,51.480194,-0.112806,9.1,31,0.5502166
6792,280,86,140,63637.1,101.0,51.480114,-0.11283399,9.12,31,0.5503479
6793,278,83,140,63646.3,101.0,51.480034,-0.112860985,9.14,32,0.5504792
6794,278,83,140,63655.5,101.2,51.479954,-0.112886965,9.16,32,0.5506105
6795,284,84,140,63664.6,101.2,51.47987,-0.11291195,9.16,32,0.55074173
6796,278,84,140,63673.7,101.4,51.47979,-0.11293693,9.16,32,0.55087304
6797,280,82,140,63682.8,101.4,51.47971,-0.112961985,9.14,33,0.55100435
6798,283,81,140,63691.9,101.6,51.47963,-0.11298596,9.12,33,0.5511356
6799,283,81,140,63700.9,101.8,51.47955,-0.113010935,9.08,33,0.5512669
6800,282,82,140,63709.8,102.0,51.479473,-0.11303499,9.04,33,0.5513982
6801,285,82,141,63718.6,102.2,51.479397,-0.11305897,8.98,33,0.55152947
6802,283,82,141,63727.3,102.4,51.479317,-0.11308193,8.9,33,0.5516608
6803,283,82,141,63735.9,102.6,51.47924,-0.113106996,8.8,33,0.551792
6804,284,83,140,63744.3,103.0,51.479168,-0.113132976,8.68,33,0.55192333
6805,279,84,140,63752.4,103.4,51.479095,-0.11315997,8.52,32,0.55205464
6806,280,81,140,63760.3,103.8,51.479027,-0.11318595,8.34,33,0.5521859
6807,285,81,141,63767.9,104.2,51.478962,-0.113209926,8.119,34,0.5523172
6808,285,81,140,63775.0,104.6,51.478897,-0.11323297,7.82,34,0.55244845
6809,283,81,140,63781.8,105.2,51.47884,-0.11325292,7.5,33,0.55257976
6810,283,81,141,63788.1,105.6,51.478783,-0.113270946,7.14,33,0.55271107
6811,283,81,140,63794.1,106.2,51.47873,-0.11328897,6.76,33,0.5528423
6812,282,81,139,63799.6,106.6,51.478683,-0.11330497,6.34,33,0.5529736
6813,285,81,139,63804.7,107.0,51.478638,-0.11331998,5.94,34,0.5531049
6814,284,84,139,63809.4,107.4,51.478596,-0.11333498,5.52,32,0.5532362
6815,284,84,139,63813.9,107.8,51.478558,-0.113348976,5.16,32,0.5533675
6816,280,84,139,63818.0,108.2,51.47852,-0.11336398,4.78,32,0.55349874
6817,280,84,138,63821.9,108.6,51.478485,-0.11337899,4.46,32,0.55363005
6818,285,84,138,63825.7,108.8,51.478455,-0.11339399,4.2,32,0.5537613
6819,283,85,139,63829.3,109.2,51.47842,-0.113407984,3.98,32,0.5538926
6820,281,87,139,63832.9,109.4,51.478394,-0.11342299,3.8,31,0.5540239
6821,281,87,139,63836.4,109.8,51.478363,-0.11343892,3.68,31,0.5541552
6822,281,85,139,63839.8,110.0,51.478333,-0.11345594,3.58,32,0.5542865
6823,283,82,139,63843.3,110.2,51.478302,-0.113472946,3.52,33,0.5544177
6824,285,82,139,63846.8,110.4,51.478275,-0.11349097,3.5,33,0.55454904
6825,285,82,139,63850.4,110.6,51.478245,-0.11351092,3.5,33,0.55468035
6826,284,83,139,63854.1,110.8,51.478214,-0.113531955,3.54,33,0.5548116
6827,285,84,139,63857.9,111.0,51.478184,-0.11355593,3.62,32,0.5549429
6828,278,84,139,63861.8,111.2,51.478153,-0.11358292,3.7,32,0.55507416
6829,282,81,139,63865.9,111.4,51.47812,-0.11361192,3.82,33,0.55520546
6830,282,81,139,63870.1,111.6,51.47809,-0.11364394,3.94,33,0.5553368
6831,284,81,139,63874.5,111.8,51.478054,-0.11367797,4.08,33,0.555468
6832,282,81,139,63878.9,112.0,51.478024,-0.11371594,4.2,33,0.55559933
6833,287,81,139,63883.6,112.2,51.47799,-0.11375592,4.36,34,0.5557306
6834,285,83,139,63888.3,112.4,51.477955,-0.113798,4.48,33,0.5558619
6835,285,83,139,63893.3,112.6,51.47792,-0.11384192,4.64,33,0.5559932
6836,282,86,139,63898.3,112.8,51.477886,-0.11388894,4.76,31,0.55612445
6837,282,86,139,63903.5,112.8,51.47785,-0.11393697,4.92,31,0.55625576
6838,281,85,139,63908.8,113.0,51.477814,-0.113986924,5.04,32,0.556387
6839,286,85,140,63914.3,113.2,51.477776,-0.114037976,5.2,32,0.5565183
6840,278,85,140,63919.8,113.4,51.477737,-0.114089936,5.3,31,0.5566496
6841,281,82,141,63925.5,113.4,51.4777,-0.114143,5.44,33,0.5567809
6842,282,81,141,63931.3,113.6,51.477657,-0.11419396,5.56,33,0.5569122
6843,284,80,141,63937.1,113.8,51.477615,-0.114239976,5.66,34,0.55704343
6844,284,80,140,63943.0,114.0,51.47757,-0.11427895,5.74,34,0.55717474
6845,283,81,140,63948.9,114.2,51.47752,-0.11431399,5.82,33,0.55730605
6846,284,80,140,63954.9,114.4,51.47747,-0.11434693,5.88,34,0.5574373
6847,282,80,140,63960.9,114.6,51.47742,-0.114375934,5.92,34,0.5575686
6848,282,80,139,63967.1,114.8,51.477364,-0.11439294,6.0,34,0.55769986
6849,282,80,139,63973.3,114.8,51.47731,-0.11437199,6.06,34,0.55783117
6850,284,80,139,63979.6,115.0,51.477272,-0.11430896,6.14,34,0.5579625
6851,287,82,139,63986.1,115.0,51.477245,-0.11422698,6.24,33,0.5580937
6852,282,84,138,63992.8,115.2,51.477226,-0.11413596,6.38,32,0.55822504
6853,282,84,139,63999.6,115.2,51.47721,-0.11403999,6.5,32,0.5583563
6854,283,84,138,64006.7,115.2,51.4772,-0.11393898,6.68,32,0.5584876
6855,282,86,138,64014.0,115.2,51.47719,-0.11383496,6.88,31,0.5586189
6856,281,85,139,64021.5,115.2,51.47718,-0.11372793,7.08,32,0.55875015
6857,286,85,138,64029.2,115.2,51.477177,-0.11361796,7.28,32,0.55888146
6858,286,85,138,64037.1,115.2,51.47717,-0.11350497,7.5,32,0.5590127
6859,279,86,138,64045.1,115.2,51.47716,-0.11338997,7.68,31,0.559144
6860,280,84,138,64053.3,115.4,51.477158,-0.11327195,7.86,32,0.5592753
6861,284,82,138,64061.6,115.4,51.477154,-0.11315293,8.02,33,0.5594066
6862,284,82,139,64070.0,115.4,51.477146,-0.113031976,8.16,33,0.5595379
6863,285,83,138,64078.6,115.4,51.477142,-0.11290893,8.3,33,0.55966914
6864,282,85,139,64087.1,115.4,51.47714,-0.11278496,8.4,32,0.55980045
6865,283,86,138,64095.8,115.6,51.477135,-0.11266099,8.5,31,0.55993176
6866,287,87,138,64104.5,115.6,51.47713,-0.11253594,8.58,32,0.560063
6867,287,87,139,64113.2,115.8,51.477127,-0.11240996,8.64,32,0.5601943
6868,279,87,139,64121.9,115.8,51.477127,-0.112283975,8.66,31,0.56032556
6869,283,85,140,64130.6,116.0,51.477127,-0.11215892,8.7,32,0.5604569
6870,283,86,140,64139.3,116.2,51.477127,-0.112032935,8.7,31,0.5605882
6871,283,86,140,64148.0,116.2,51.477127,-0.11190796,8.7,31,0.56071943
6872,282,85,140,64156.7,116.4,51.47713,-0.111783996,8.7,32,0.56085074
6873,282,85,140,64165.3,116.6,51.47713,-0.11165894,8.68,32,0.560982
6874,282,84,140,64173.9,116.8,51.477135,-0.11153497,8.66,32,0.5611133
6875,282,84,140,64182.5,116.8,51.477135,-0.11141192,8.64,32,0.5612446
6876,282,84,141,64191.0,117.0,51.47714,-0.11128896,8.6,32,0.56137586
6877,283,83,140,64199.5,117.2,51.47714,-0.11116692,8.56,33,0.56150717
6878,283,83,141,64207.9,117.4,51.47714,-0.11104496,8.52,33,0.5616384
6879,284,83,141,64216.4,117.6,51.477142,-0.11092292,8.5,33,0.5617697
6880,284,83,141,64224.8,117.6,51.47714,-0.11080197,8.46,33,0.56190103
6881,281,84,140,64233.1,117.8,51.47714,-0.11068194,8.42,32,0.5620323
6882,284,82,140,64241.4,118.0,51.477135,-0.11056292,8.38,33,0.5621636
6883,287,80,141,64249.5,118.4,51.477127,-0.11044599,8.32,34,0.56229484
6884,285,82,141,64257.5,118.6,51.477104,-0.110336944,8.22,33,0.56242615
6885,285,82,141,64265.3,119.0,51.477074,-0.110238954,8.1,33,0.56255746
6886,283,86,141,64272.8,119.4,51.47703,-0.11015296,7.94,31,0.5626887
6887,282,85,141,64280.2,119.6,51.47698,-0.110083975,7.76,32,0.56282
6888,281,85,141,64287.3,120.0,51.476925,-0.110031925,7.56,32,0.56295127
6889,281,85,141,64294.3,120.2,51.476868,-0.10998893,7.36,32,0.5630826
6890,282,83,141,64301.2,120.4,51.47681,-0.10994995,7.18,32,0.5632139
6891,281,83,141,64308.2,120.6,51.476753,-0.10991399,7.08,32,0.56334513
6892,284,81,141,64315.1,120.8,51.476692,-0.10988097,6.98,33,0.56347644
6893,286,82,141,64322.1,121.0,51.47663,-0.10984995,6.96,33,0.5636077
6894,286,82,141,64329.2,121.0,51.476574,-0.10981995,6.98,33,0.563739
6895,284,86,141,64336.3,121.2,51.47651,-0.10979195,7.02,32,0.5638703
6896,284,87,140,64343.5,121.4,51.476448,-0.10976295,7.06,31,0.56400156
6897,280,88,140,64350.7,121.4,51.476387,-0.10973495,7.12,30,0.56413287
6898,280,88,140,64357.9,121.6,51.476322,-0.10970696,7.16,30,0.5642641
