time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,respiration,PercentageinZ2
4551,283,80,135,45054.7,10.189,19,34,444:885,35.19,0.47916666
4552,283,78,136,45064.9,10.189,19,35,437:446,35.19,0.47934783
4553,287,77,135,45075.08,10.189,19,36,442:439,35.19,0.479529
4554,287,77,135,45085.27,10.189,19,36,439:448:446,35.66,0.47971013
4555,285,78,135,45095.46,10.189,19,35,444:442,35.66,0.4798913
4556,286,79,135,45105.65,10.189,19,35,435:446,35.66,0.48007247
4557,286,79,135,45115.83,10.189,19,35,444:442:437,35.66,0.48025364
4558,282,79,136,45126.03,10.189,19,34,444:441,35.66,0.48043478
4559,285,77,136,45136.22,10.189,19,35,435:442,34.8,0.48061594
4560,288,76,136,45146.4,10.189,19,36,439:435:439,34.8,0.4807971
4561,284,77,137,45156.59,10.189,19,35,873,34.8,0.48097825
4562,285,77,138,45166.78,10.189,19,35,432:437,34.8,0.48115942
4563,286,77,137,45176.97,10.189,19,35,437:439:437,33.83,0.4813406
4564,285,78,137,45187.16,10.189,19,35,432:442,33.83,0.48152173
4565,289,79,136,45197.35,10.189,19,35,439:435,33.83,0.4817029
4566,287,79,136,45207.54,10.189,19,35,442:439,33.83,0.48188406
4567,283,81,136,45217.73,10.189,19,33,439:435:446,33.83,0.48206523
4568,284,80,135,45227.92,10.189,19,34,446:444,33.83,0.48224637
4569,286,79,135,45238.11,10.189,19,35,442:442,34.76,0.48242754
4570,283,80,135,45248.31,10.189,19,34,444:444,34.76,0.4826087
4571,280,80,136,45258.49,10.189,19,33,442:441:439,34.76,0.48278984
4572,282,80,135,45268.67,10.189,19,34,448:446,34.76,0.482971
4573,284,76,134,45278.89,10.189,19,36,446:442,34.76,0.48315218
4574,287,76,134,45289.05,10.189,19,36,446:449:441,33.8,0.48333332
4575,287,77,134,45299.24,10.189,19,36,451:444,33.8,0.4835145
4576,290,77,134,45309.43,10.189,19,36,442,33.8,0.48369566
4577,286,79,135,45319.62,10.189,19,35,885:456,33.8,0.48387682
4578,283,81,134,45329.82,10.189,19,33,449:448,33.8,0.48405796
4579,283,80,134,45340.0,10.189,19,34,442:453,33.16,0.48423913
4580,285,78,134,45350.2,10.189,19,35,449:446:444,33.16,0.4844203
4581,287,78,135,45360.38,10.189,19,35,442:448,33.16,0.48460144
4582,287,82,135,45370.58,10.189,19,33,890,33.16,0.4847826
4583,283,82,135,45380.75,10.189,19,33,444:446:441,34.31,0.48496377
4584,285,82,136,45390.96,10.189,19,33,442:437,34.31,0.4851449
4585,284,81,136,45401.13,10.189,19,33,441:437,34.31,0.48532608
4586,284,80,137,45411.32,10.189,19,34,437:437,34.31,0.48550725
4587,284,80,137,45421.51,10.189,19,34,442:437:435,34.31,0.48568842
4588,284,78,137,45431.7,10.189,19,35,435:437,34.31,0.48586956
4589,288,79,137,45441.89,10.189,19,35,430:442,35.08,0.48605072
4590,283,80,137,45452.08,10.189,19,34,439:437:439,35.08,0.4862319
4591,286,80,137,45462.27,10.189,19,34,439:435,35.08,0.48641303
4592,289,81,136,45472.46,10.189,19,34,439:439,35.08,0.4865942
4593,286,83,137,45482.65,10.189,19,33,432:439:439,35.2,0.48677537
4594,282,83,137,45492.84,10.189,19,32,437:435,35.2,0.4869565
4595,282,81,137,45503.04,10.189,19,33,439:439,35.2,0.48713768
4596,284,79,137,45513.24,10.198,19,34,435:432,35.2,0.48731884
4597,285,79,137,45523.42,10.198,19,34,442:435:437,35.2,0.4875
4598,285,79,137,45533.61,10.189,19,34,437:435,35.2,0.48768115
4599,283,79,137,45543.8,10.189,19,34,441:439,34.88,0.48786232
4600,287,78,136,45553.99,10.189,19,35,437:442,34.88,0.4880435
4601,289,79,136,45564.18,10.189,19,35,441:437,34.88,0.48822463
4602,285,81,136,45574.37,10.189,19,34,442:442:441,34.88,0.4884058
4603,283,81,136,45584.56,10.189,19,33,439:439,34.88,0.48858696
4604,284,80,136,45594.75,10.189,19,34,446:442,35.06,0.48876813
4605,282,78,136,45604.95,10.189,19,35,442:441,35.06,0.48894927
4606,287,78,136,45615.14,10.189,19,35,444:442:439,35.06,0.48913044
4607,284,78,136,45625.33,10.189,19,35,439:437,35.06,0.4893116
4608,284,78,136,45635.51,10.189,19,35,442:442:437,34.79,0.48949274
4609,284,75,136,45645.7,10.189,19,36,444:439,34.79,0.4896739
4610,287,75,136,45645.7,10.2495,19,37,442:437,34.79,0.48985508
4611,287,76,136,45656.01,10.31,19,36,442:442,34.79,0.49003622
4612,283,77,136,45666.17,10.161,19,35,441:437,34.79,0.4902174
4613,284,76,136,45676.36,10.189,19,36,442:884,34.79,0.49039856
4614,286,76,136,45686.55,10.189,19,36,444:442,33.82,0.49057972
4615,288,77,136,45696.74,10.189,19,36,433:446,33.82,0.49076086
4616,287,79,136,45706.92,10.189,19,35,439:439:437,33.82,0.49094203
4617,285,79,136,45717.12,10.189,19,34,441:441,33.82,0.4911232
4618,284,79,136,45727.3,10.189,19,34,442:442,33.82,0.49130434
4619,287,79,136,45737.49,10.189,19,35,439:439,32.78,0.4914855
4620,286,80,137,45747.69,10.189,19,34,435:439:437,32.78,0.49166667
4621,282,79,137,45757.88,10.189,19,34,435:435,32.78,0.4918478
4622,285,77,137,45768.03,10.161,19,35,435:441,32.78,0.49202898
4623,286,77,137,45778.22,10.189,19,35,439:437:437,31.3,0.49221015
4624,283,78,137,45788.41,10.189,19,35,435:439,31.3,0.49239132
4625,287,79,137,45798.6,10.189,19,35,437:435,31.3,0.49257246
4626,284,79,137,45808.79,10.189,19,34,437:437,31.3,0.49275362
4627,284,78,138,45818.99,10.189,19,35,433:435:437,31.3,0.4929348
4628,284,78,137,45829.17,10.189,19,35,442:437,31.3,0.49311593
4629,284,77,137,45839.36,10.189,19,35,437:435,31.89,0.4932971
4630,284,77,137,45849.55,10.189,19,35,435:437:437,31.89,0.49347827
4631,286,77,137,45859.74,10.189,19,35,433:435,31.89,0.4936594
4632,286,77,138,45869.93,10.189,19,35,437:437,31.89,0.49384058
4633,286,78,138,45880.12,10.189,19,35,435:433,31.89,0.49402174
4634,282,78,138,45890.32,10.189,19,35,428:439:435,31.1,0.4942029
4635,286,78,138,45900.49,10.189,19,35,435:435,31.1,0.49438405
4636,286,78,138,45910.69,10.189,19,35,428:439,31.1,0.49456522
4637,285,77,138,45920.87,10.189,19,35,437:435:430,31.1,0.4947464
4638,286,79,138,45931.06,10.189,19,35,439:437,31.1,0.49492753
4639,283,79,138,45941.25,10.189,19,34,435:435:439,30.18,0.4951087
4640,283,78,138,45951.45,10.189,19,35,435:433,30.18,0.49528986
4641,284,77,137,45961.63,10.189,19,35,437:437,30.18,0.495471
4642,286,77,137,45971.82,10.189,19,35,437:437,30.18,0.49565217
4643,286,78,137,45982.01,10.189,19,35,437:430:439,30.75,0.49583334
4644,282,77,137,45992.2,10.189,19,35,437,30.75,0.4960145
4645,286,77,137,46002.39,10.189,19,35,435:439,30.75,0.49619564
4646,286,77,137,46012.58,10.189,19,35,873:437,30.75,0.4963768
4647,284,78,138,46022.77,10.189,19,35,433:428:439,30.75,0.49655798
4648,283,77,137,46032.96,10.189,19,35,437:433,30.75,0.49673912
4649,285,76,138,46043.14,10.189,19,36,437:428,31.13,0.4969203
4650,284,75,138,46053.33,10.189,19,36,437:435,31.13,0.49710146
4651,284,75,138,46063.5,10.17,19,36,432:430:435,31.13,0.4972826
4652,288,74,138,46073.69,10.17,19,37,435:433,31.13,0.49746376
4653,289,77,138,46083.87,10.189,19,36,428:437,31.13,0.49764493
4654,289,80,138,46094.05,10.189,19,34,435:433,30.99,0.4978261
4655,282,82,138,46104.24,10.189,19,33,430:439:437,30.99,0.49800724
4656,283,80,138,46114.44,10.189,19,34,435:437:430,30.99,0.4981884
4657,284,80,137,46124.62,10.189,19,34,444:439,30.99,0.49836957
4658,288,80,136,46134.81,10.189,19,34,442:439,30.99,0.4985507
4659,283,81,136,46145.0,10.189,19,33,439:437,31.29,0.49873188
4660,282,79,136,46155.19,10.189,19,34,441:442:441,31.29,0.49891305
4661,281,79,136,46165.38,10.189,19,34,439:437,31.29,0.4990942
4662,285,77,136,46175.57,10.189,19,35,889,31.29,0.49927536
4663,286,76,135,46185.76,10.189,19,36,442:439,31.29,0.49945652
4664,284,76,135,46195.96,10.189,19,36,446:446,32.67,0.4996377
4665,285,76,135,46206.15,10.189,19,36,444:442:441,32.67,0.49981883
4666,285,76,135,46216.32,10.189,19,36,446:449,32.67,0.5
4667,286,76,134,46226.51,10.189,19,36,446:446,32.67,0.50018114
4668,285,77,134,46236.71,10.189,19,35,449:446,32.67,0.50036234
4669,286,77,134,46246.89,10.189,19,35,444:449,33.2,0.5005435
4670,286,78,135,46257.08,10.189,19,35,444:446:442,33.2,0.5007246
4671,285,78,135,46267.27,10.189,19,35,441:446,33.2,0.5009058
4672,283,77,134,46277.46,10.189,19,35,448:446:444,33.2,0.50108695
4673,290,79,134,46287.65,10.189,19,35,449:446,33.15,0.5012681
4674,284,81,135,46297.84,10.189,19,33,442:442,33.15,0.5014493
4675,283,80,135,46308.04,10.189,19,34,448,33.15,0.5016304
4676,284,79,135,46318.22,10.189,19,34,444:442:441,33.15,0.5018116
4677,286,79,135,46328.41,10.189,19,35,446:444:442,33.15,0.50199276
4678,289,81,135,46338.6,10.189,19,34,437,33.15,0.5021739
4679,283,82,135,46348.79,10.189,19,33,894:444,33.12,0.5023551
4680,283,81,135,46358.99,10.189,19,33,444:435,33.12,0.50253624
4681,288,81,135,46369.17,10.189,19,34,449:446:442,33.12,0.5027174
4682,284,81,135,46379.36,10.189,19,33,437:449,33.12,0.5028986
4683,283,81,135,46389.54,10.189,19,33,444:442,33.12,0.5030797
4684,283,80,135,46399.73,10.189,19,34,439:446,32.71,0.50326085
4685,281,76,135,46409.92,10.189,19,35,444:442,32.71,0.50344205
4686,286,76,136,46420.12,10.189,19,36,437:446:442,32.71,0.5036232
4687,284,76,136,46430.3,10.189,19,36,439:439,32.71,0.5038043
4688,284,75,136,46440.49,10.189,19,36,435:446:442,32.44,0.5039855
4689,288,77,135,46450.68,10.189,19,36,442:439,32.44,0.50416666
4690,289,79,136,46460.87,10.189,19,35,439:439,32.44,0.5043478
4691,284,80,136,46471.06,10.189,19,34,442:439,32.44,0.504529
4692,281,78,137,46481.24,10.189,19,34,439:437:441,32.44,0.50471014
4693,284,76,137,46491.45,10.189,19,36,439:439,32.44,0.5048913
4694,285,76,137,46501.62,10.189,19,36,437:433,31.47,0.5050725
4695,284,76,136,46511.82,10.189,19,36,446:442,31.47,0.5052536
4696,285,75,136,46522.0,10.189,19,36,442:441,31.47,0.5054348
4697,285,75,135,46532.19,10.189,19,36,437:446:444,31.47,0.50561595
4698,287,76,135,46542.38,10.189,19,36,888,31.47,0.5057971
4699,287,76,135,46552.57,10.189,19,36,446:442,30.43,0.5059783
4700,287,78,135,46562.76,10.189,19,35,448:442,30.43,0.5061594
4701,284,79,135,46572.95,10.189,19,34,446:446:442,30.43,0.50634056
4702,284,79,134,46583.14,10.189,19,34,446:446,30.43,0.50652176
4703,286,77,135,46593.34,10.189,19,35,884,30.43,0.5067029
4704,284,78,135,46603.52,10.189,19,35,448:446,29.34,0.50688404
4705,284,77,135,46613.71,10.189,19,35,444:442:446,29.34,0.50706524
4706,282,76,135,46623.9,10.189,19,35,446:439,29.34,0.5072464
4707,286,75,134,46634.08,10.189,19,36,449:890,29.34,0.5074275
4708,289,75,134,46644.28,10.189,19,37,448:446,29.79,0.5076087
4709,289,77,135,46654.46,10.189,19,36,442:439,29.79,0.50778985
4710,283,79,134,46664.65,10.189,19,34,449:448,29.79,0.507971
4711,284,79,134,46674.84,10.189,19,34,448:444,29.79,0.5081522
4712,284,78,134,46685.03,10.189,19,35,449:448,29.79,0.5083333
4713,285,77,134,46695.22,10.189,19,35,446:449,29.79,0.50851446
4714,288,78,134,46705.41,10.189,19,35,444:442:449,30.1,0.50869566
4715,285,78,134,46715.61,10.189,19,35,446:448,30.1,0.5088768
4716,288,80,134,46725.79,10.189,19,34,444:449,30.1,0.509058
4717,285,81,134,46735.98,10.189,19,34,448:444:446,30.1,0.50923914
4718,283,82,134,46746.18,10.189,19,33,439:456,30.1,0.5094203
4719,286,80,133,46756.37,10.189,19,34,453:453,29.51,0.5096015
4720,283,80,132,46766.56,10.189,19,34,451:455,29.51,0.5097826
4721,285,80,132,46776.77,10.189,19,34,449:453:453,29.51,0.50996375
4722,285,78,133,46786.92,10.189,19,35,449:453,29.51,0.51014495
4723,287,80,133,46797.11,10.189,19,34,449:448,29.51,0.5103261
4724,284,82,133,46807.3,10.189,19,33,451:451,29.91,0.5105072
4725,284,81,133,46817.52,10.189,19,33,451:451:449,29.91,0.5106884
4726,281,79,133,46827.7,10.189,19,34,449:449,29.91,0.51086956
4727,283,78,133,46837.87,10.189,19,35,446:453,29.91,0.5110507
4728,285,76,133,46848.06,10.189,19,36,451:448,29.91,0.5112319
4729,288,77,133,46858.25,10.189,19,36,453:449,31.36,0.51141304
4730,286,78,133,46868.44,10.189,19,35,451:446,31.36,0.5115942
4731,281,77,133,46878.61,10.161,19,35,451:449:449,31.36,0.5117754
4732,285,76,133,46888.76,10.161,19,36,446:451,31.36,0.5119565
4733,287,76,133,46898.93,10.161,19,36,449:446,31.36,0.51213765
4734,283,76,134,46909.11,10.189,19,36,446:451,32.71,0.51231885
4735,286,77,133,46919.3,10.189,19,35,451:451,32.71,0.5125
4736,284,77,133,46929.49,10.189,19,35,446:451:449,32.71,0.5126812
4737,285,77,133,46939.68,10.189,19,35,446:451,32.71,0.5128623
4738,286,77,133,46949.87,10.189,19,35,449,32.71,0.51304346
4739,283,77,133,46960.06,10.189,19,35,1348:451,33.62,0.51322466
4740,283,75,133,46970.25,10.189,19,36,446:453,33.62,0.5134058
4741,288,75,133,46980.44,10.189,19,37,451:451,33.62,0.51358694
4742,286,77,134,46990.63,10.189,19,35,446:444,33.62,0.51376814
4743,285,77,133,47000.82,10.189,19,35,453:449:449,34.62,0.5139493
4744,287,77,134,47011.01,10.189,19,36,444,34.62,0.5141304
4745,285,79,133,47021.19,10.189,19,34,453:451:446,34.62,0.5143116
4746,290,80,133,47031.39,10.189,19,35,453:451,34.62,0.51449275
4747,284,81,133,47041.57,10.189,19,33,446:446,34.62,0.5146739
4748,282,80,134,47051.76,10.189,19,34,441:453:448,34.49,0.5148551
4749,285,79,134,47061.96,10.189,19,34,446:442,34.49,0.5150362
4750,283,78,134,47072.14,10.189,19,35,446:446,34.49,0.51521736
4751,283,76,134,47082.33,10.189,19,36,442:446,34.49,0.51539856
4752,286,76,135,47092.53,10.189,19,36,444:442,34.49,0.5155797
4753,288,77,135,47102.72,10.189,19,36,444:444,34.49,0.5157609
4754,285,78,135,47112.9,10.189,19,35,444:442:439,34.81,0.51594204
4755,281,76,134,47123.09,10.189,19,35,448:448:446,34.81,0.5161232
4756,284,76,134,47133.28,10.189,19,36,444:446,34.81,0.5163044
4757,288,75,134,47143.47,10.189,19,37,444:442,34.81,0.5164855
4758,289,77,135,47153.65,10.189,19,36,446:444,34.81,0.51666665
4759,283,79,135,47163.85,10.189,19,34,442:444,35.41,0.51684785
4760,282,78,135,47174.03,10.189,19,35,442:448:444,35.41,0.517029
4761,284,77,135,47184.23,10.189,19,35,442:446,35.41,0.5172101
4762,286,76,134,47194.42,10.189,19,36,446:439,35.41,0.5173913
4763,286,77,134,47204.6,10.189,19,35,446:446,35.41,0.51757246
4764,286,78,135,47214.8,10.189,19,35,444:444,35.42,0.5177536
4765,285,78,135,47224.98,10.189,19,35,441:442,35.42,0.5179348
4766,283,78,136,47235.17,10.189,19,35,885:437,35.42,0.51811594
4767,285,77,136,47245.36,10.189,19,35,439:444,35.42,0.5182971
4768,286,77,135,47255.55,10.189,19,35,442:442,35.42,0.5184783
4769,284,77,135,47265.74,10.189,19,35,442:437:444,34.63,0.5186594
4770,287,77,135,47275.95,10.198,19,36,442,34.63,0.51884055
4771,286,78,136,47286.14,10.198,19,35,437:442:439:441,34.63,0.51902175
4772,283,78,136,47296.33,10.189,19,35,439:439,34.63,0.5192029
4773,283,78,136,47306.51,10.189,19,35,439:437,34.63,0.5193841
4774,283,75,137,47316.7,10.189,19,36,437:437,33.72,0.5195652
4775,286,75,137,47326.89,10.189,19,36,437:437:428,33.72,0.51974636
4776,285,75,137,47337.08,10.189,19,36,444:437,33.72,0.51992756
4777,285,75,137,47347.27,10.189,19,36,862,33.72,0.5201087
4778,286,75,137,47357.47,10.189,19,36,442:437,33.72,0.52028984
4779,288,76,138,47367.66,10.189,19,36,432:435:428,34.68,0.52047104
4780,284,77,138,47377.84,10.189,19,35,439:437,34.68,0.5206522
4781,283,76,138,47388.03,10.189,19,36,435:432,34.68,0.5208333
4782,285,76,138,47398.23,10.189,19,36,439:435,34.68,0.5210145
4783,285,75,137,47408.4,10.189,19,36,435:437:437,34.68,0.52119565
4784,285,75,137,47418.6,10.189,19,36,435:430,33.36,0.5213768
4785,290,76,138,47428.78,10.189,19,36,441:435,33.36,0.521558
4786,290,80,138,47438.98,10.189,19,35,435:430:442,33.36,0.5217391
4787,284,81,137,47449.16,10.189,19,33,437:439,33.36,0.52192026
4788,285,81,137,47459.35,10.189,19,34,435:433:441,33.65,0.52210146
4789,284,80,137,47469.54,10.189,19,34,437:437,33.65,0.5222826
4790,282,79,137,47479.73,10.189,19,34,437:432,33.65,0.52246374
4791,285,77,137,47489.92,10.189,19,35,437:439,33.65,0.52264494
4792,285,77,137,47500.12,10.189,19,35,437:435:433,33.65,0.5228261
4793,284,77,137,47510.3,10.189,19,35,439:439,33.65,0.5230073
4794,286,77,137,47520.49,10.189,19,35,437:435,33.07,0.5231884
4795,283,78,138,47530.67,10.189,19,35,435:432,33.07,0.52336955
4796,283,77,137,47540.87,10.189,19,35,439:439:437,33.07,0.52355075
4797,285,76,137,47551.07,10.189,19,36,437:435,33.07,0.5237319
4798,287,76,137,47561.24,10.189,19,36,437:437,33.07,0.523913
4799,285,77,137,47561.24,10.2495,19,35,435:435,31.49,0.5240942
4800,287,78,138,47571.55,10.31,19,35,430:437,31.49,0.52427536
4801,286,79,138,47581.87,10.31,19,35,435:430,31.49,0.5244565
4802,284,79,139,47592.17,10.31,19,34,860:430,31.49,0.5246377
4803,284,78,139,47602.36,10.189,19,35,435:432,31.49,0.52481884
4804,284,77,139,47612.55,10.189,19,35,430:430:428,30.05,0.525
4805,286,77,140,47622.74,10.189,19,35,421:433:428,30.05,0.5251812
4806,283,77,140,47632.93,10.189,19,35,425:423,30.05,0.5253623
4807,286,77,141,47643.12,10.189,19,35,425:426,30.05,0.52554345
4808,286,77,140,47653.31,10.189,19,35,433:430:426,29.09,0.52572465
4809,286,77,140,47663.5,10.189,19,35,418,29.09,0.5259058
4810,286,81,140,47673.7,10.189,19,34,435:428:425,29.09,0.526087
4811,284,79,141,47683.88,10.189,19,34,425:421,29.09,0.5262681
4812,283,79,140,47694.08,10.189,19,34,430:428:425,29.09,0.52644926
4813,281,76,141,47704.26,10.189,19,35,423:423,29.09,0.52663046
4814,285,75,141,47714.44,10.189,19,36,428:426,28.84,0.5268116
4815,287,75,141,47724.64,10.189,19,37,426:423:425,28.84,0.52699274
4816,285,75,141,47734.82,10.189,19,36,419:432,28.84,0.52717394
4817,285,76,141,47745.01,10.189,19,36,426:425,28.84,0.5273551
4818,285,76,141,47755.21,10.189,19,36,425:425:416,28.84,0.5275362
4819,287,77,141,47765.39,10.189,19,36,430:425,27.89,0.5277174
4820,283,78,142,47775.58,10.189,19,35,421:416:430,27.89,0.52789855
4821,285,77,141,47785.77,10.189,19,35,426:423,27.89,0.5280797
4822,284,77,141,47795.96,10.189,19,35,425:423:430,27.89,0.5282609
4823,283,77,140,47806.15,10.189,19,35,428:423,27.65,0.528442
4824,284,76,140,47816.35,10.189,19,36,428:430,27.65,0.52862316
4825,283,74,140,47826.53,10.189,19,37,426:428,27.65,0.52880436
4826,287,74,140,47836.73,10.189,19,37,425:432:430,27.65,0.5289855
4827,288,75,140,47846.92,10.189,19,37,423:430,27.65,0.52916664
4828,284,75,140,47857.09,10.189,19,36,428:430,27.65,0.52934784
4829,284,75,141,47867.28,10.189,19,36,426:425:421,30.24,0.529529
4830,288,76,141,47877.48,10.189,19,36,,30.24,0.5297102
4831,290,79,141,47887.67,10.189,19,35,,30.24,0.5298913
4832,283,79,141,47897.85,10.189,19,34,2138:423:432,30.24,0.53007245
4833,285,80,140,47908.04,10.189,19,34,430,30.24,0.53025365
4834,284,78,140,47918.23,10.189,19,35,428:428:421,32.36,0.5304348
4835,283,78,140,47928.42,10.189,19,35,433:428:425,32.36,0.5306159
4836,287,77,141,47938.61,10.189,19,36,425:430,32.36,0.5307971
4837,289,78,141,47948.8,10.189,19,35,428:425:419,32.36,0.53097826
4838,284,81,140,47958.99,10.189,19,33,432:430,32.36,0.5311594
4839,283,81,140,47969.19,10.189,19,33,425:428,31.81,0.5313406
4840,285,80,140,47979.37,10.189,19,34,428:428:423,31.81,0.53152174
4841,286,80,141,47989.55,10.189,19,34,421:426,31.81,0.5317029
4842,283,80,141,47999.74,10.189,19,34,428:426,31.81,0.5318841
4843,285,79,141,48009.93,10.189,19,34,423:419,31.81,0.5320652
4844,285,79,141,48020.12,10.189,19,34,430:428:425,32.23,0.53224635
4845,281,79,141,48030.31,10.189,19,34,421:430,32.23,0.53242755
4846,281,76,140,48040.12,9.807,19,35,430:428:423,32.23,0.5326087
4847,285,74,140,48050.31,10.189,19,37,432:430,32.23,0.5327898
4848,282,74,140,48060.52,10.208,19,36,428:423,32.23,0.532971
4849,283,72,140,48070.71,10.189,19,38,435:428,32.9,0.53315216
4850,291,72,140,48080.89,10.189,19,39,428:433:432,32.9,0.53333336
4851,292,74,140,48091.08,10.189,19,38,428:428,32.9,0.5335145
4852,288,79,140,48101.29,10.198,19,35,426:421,32.9,0.53369564
4853,282,79,140,48111.47,10.189,19,34,430:430:425,32.9,0.53387684
4854,282,77,140,48121.66,10.189,19,35,426:421,32.96,0.534058
4855,284,76,139,48131.85,10.189,19,36,433:432:430,32.96,0.5342391
4856,287,75,139,48142.04,10.189,19,37,425:432,32.96,0.5344203
4857,287,76,139,48152.23,10.189,19,36,430:423,32.96,0.53460145
4858,287,78,139,48162.39,10.161,19,35,437:432:428,32.99,0.5347826
4859,286,79,140,48172.56,10.161,19,35,423:437,32.99,0.5349638
4860,285,80,138,48182.72,10.161,19,34,435:432,32.99,0.5351449
4861,282,79,139,48192.91,10.189,19,34,432:423,32.99,0.53532606
4862,281,77,138,48203.09,10.189,19,35,437:435:432,32.99,0.53550726
4863,282,74,139,48213.28,10.189,19,36,425:432,32.99,0.5356884
4864,288,74,139,48223.47,10.189,19,37,433,33.41,0.53586954
4865,289,75,140,48233.66,10.189,19,37,432:853,33.41,0.53605074
4866,284,76,139,48243.85,10.189,19,36,861:426,33.41,0.5362319
4867,284,76,140,48254.05,10.189,19,36,425:433,33.41,0.536413
4868,286,76,139,48264.23,10.189,19,36,435:432:430,32.51,0.5365942
4869,286,76,139,48274.44,10.189,19,36,425:435,32.51,0.53677535
4870,286,76,139,48284.62,10.189,19,36,435:430:432,32.51,0.53695655
4871,285,77,139,48294.8,10.189,19,35,433:437,32.51,0.5371377
4872,286,77,137,48304.98,10.189,19,35,437:433,32.51,0.5373188
4873,288,77,138,48315.17,10.189,19,36,437:435,32.51,0.5375
4874,285,78,138,48325.36,10.189,19,35,426:437:435,32.7,0.53768116
4875,283,77,138,48335.56,10.189,19,35,433:433,32.7,0.5378623
4876,287,76,138,48345.75,10.189,19,36,426:437,32.7,0.5380435
4877,288,78,138,48355.94,10.189,19,35,435:435,32.7,0.53822464
4878,284,80,139,48366.12,10.189,19,34,432:430:437,32.82,0.5384058
4879,281,80,138,48376.32,10.189,19,34,439:435,32.82,0.538587
4880,281,77,138,48386.5,10.189,19,35,430:437,32.82,0.5387681
4881,284,75,137,48396.69,10.189,19,36,437:437:432,32.82,0.53894925
4882,288,75,138,48406.88,10.189,19,37,432:437,32.82,0.53913045
4883,288,75,138,48417.07,10.189,19,37,437:435,32.82,0.5393116
4884,288,79,139,48427.26,10.189,19,35,430:428,31.72,0.5394927
4885,283,79,138,48437.44,10.189,19,34,435:435:435,31.72,0.5396739
4886,281,80,138,48447.64,10.189,19,34,433:428,31.72,0.53985506
4887,283,76,138,48457.82,10.189,19,36,437:437:430,31.72,0.54003626
4888,288,75,139,48468.01,10.189,19,37,428:432,30.99,0.5402174
4889,287,75,138,48478.2,10.189,19,37,437:435,30.99,0.54039854
4890,287,77,139,48488.39,10.189,19,36,430:432:428,30.99,0.54057974
4891,287,78,138,48498.58,10.189,19,35,437:435,30.99,0.5407609
4892,285,80,138,48508.77,10.189,19,34,435:432,30.99,0.540942
4893,285,80,139,48518.96,10.189,19,34,428:437,30.99,0.5411232
4894,286,81,138,48529.15,10.189,19,34,437:432:428,30.11,0.54130435
4895,285,81,139,48539.34,10.189,19,34,428,30.11,0.5414855
4896,281,81,138,48549.53,10.189,19,33,437:869,30.11,0.5416667
4897,280,79,138,48559.72,10.189,19,34,864:433,30.11,0.5418478
4898,280,76,139,48569.53,9.807,19,35,432:430,30.11,0.54202896
4899,289,74,139,48579.71,10.189,19,37,432:430,29.52,0.54221016
4900,291,76,140,48589.9,10.189,19,37,425:428,29.52,0.5423913
4901,286,79,140,48600.09,10.189,19,35,428:433:430,29.52,0.54257244
4902,286,82,140,48610.28,10.189,19,33,428:428,29.52,0.54275364
4903,282,82,140,48620.47,10.189,19,33,421:432:430,29.91,0.5429348
4904,282,80,140,48630.66,10.189,19,34,428:426,29.91,0.5431159
4905,289,79,140,48640.85,10.189,19,35,421:432:428,29.91,0.5432971
4906,286,80,140,48651.04,10.189,19,34,425:425,29.91,0.54347825
4907,281,81,140,48661.23,10.189,19,33,430:428,29.91,0.54365945
4908,283,79,140,48671.43,10.189,19,34,425:425,29.91,0.5438406
4909,282,77,141,48681.61,10.189,19,35,421:425:432,29.0,0.5440217
4910,282,75,140,48691.8,10.189,19,36,432:425,29.0,0.5442029
4911,283,73,141,48701.99,10.189,19,37,418:428,29.0,0.54438406
4912,286,73,140,48712.17,10.189,19,37,428:426:425,29.0,0.5445652
4913,286,73,141,48722.37,10.189,19,37,423:433,29.0,0.5447464
4914,294,75,140,48732.56,10.189,19,37,432:425,29.17,0.54492754
4915,290,79,140,48742.74,10.189,19,35,428:425:437,29.17,0.5451087
4916,284,82,139,48752.96,10.189,19,33,865,29.17,0.5452899
4917,287,82,139,48763.14,10.189,19,33,428:430,29.17,0.545471
4918,286,83,139,48773.31,10.189,19,33,435:435,29.17,0.54565215
4919,281,83,140,48783.5,10.189,19,32,428:425:435,29.29,0.54583335
4920,285,81,139,48793.69,10.189,19,34,432:432:428,29.29,0.5460145
4921,287,81,140,48803.88,10.189,19,34,425:428,29.29,0.5461956
4922,286,82,140,48814.08,10.189,19,33,432:430,29.29,0.5463768
4923,281,82,140,48824.26,10.189,19,33,426:425,29.29,0.54655796
4924,281,79,139,48834.45,10.189,19,34,432:432:430,29.37,0.5467391
4925,284,77,140,48844.64,10.189,19,35,428:421,29.37,0.5469203
4926,284,77,140,48854.83,10.189,19,35,432,29.37,0.54710144
4927,284,76,140,48865.0,10.17,19,36,430:850:432,29.37,0.54728264
4928,283,75,140,48875.19,10.189,19,36,430:430,29.37,0.5474638
4929,287,75,140,48885.39,10.189,19,37,421:435,29.42,0.5476449
4930,287,76,139,48895.58,10.189,19,36,432:428:430,29.42,0.5478261
4931,285,76,139,48905.76,10.189,19,36,435:430,29.42,0.54800725
4932,286,78,139,48915.94,10.189,19,35,430:423,29.42,0.5481884
4933,284,78,139,48926.14,10.189,19,35,435:435,29.42,0.5483696
