time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,respiration,PercentageinZ2
7302,305,66,147,73531.64,10.189,19,44,409:404:409,37.0,30.59,0.5364734
7303,305,64,146,73541.84,10.189,19,46,411:407,37.0,30.63,0.5364734
7304,308,64,146,73552.02,10.189,19,46,411:412:411,37.0,30.63,0.5364734
7305,309,64,146,73562.21,10.189,19,46,412:407,37.0,30.63,0.5364734
7306,308,64,147,73572.39,10.189,19,46,409:407,37.0,30.63,0.5364734
7307,308,65,146,73582.58,10.189,19,45,411:409:412,37.0,30.63,0.5364734
7308,307,65,146,73592.77,10.189,19,45,409,37.0,30.63,0.5364734
7309,305,65,146,73602.96,10.189,19,45,1228,37.0,30.26,0.5364734
7310,306,64,147,73613.14,10.189,19,46,819:404,37.0,30.26,0.5364734
7311,310,64,146,73623.33,10.189,19,46,416:409,37.0,30.26,0.5364734
7312,308,65,146,73633.52,10.189,19,45,411:409:411,37.0,30.26,0.5364734
7313,304,65,146,73643.72,10.189,19,45,412:414,37.0,30.41,0.5364734
7314,307,65,146,73653.9,10.189,19,45,409:409:411,37.0,30.41,0.5364734
7315,308,64,145,73664.09,10.189,19,46,416:412:409,37.0,30.41,0.5364734
7316,305,64,146,73674.28,10.189,19,46,409:405,37.0,30.41,0.5364734
7317,311,65,146,73674.28,10.2495,19,46,414:414,37.0,30.41,0.5364734
7318,323,69,145,73684.59,10.31,19,45,414:409:414,37.0,29.72,0.5364734
7319,316,77,146,73694.78,10.189,19,39,407:409,37.0,29.72,0.5364734
7320,311,82,146,73704.96,10.189,19,36,416:411:412,37.0,29.72,0.5364734
7321,308,84,146,73715.15,10.189,19,35,409,37.0,29.72,0.5364734
7322,312,86,145,73725.34,10.189,19,35,829:411,37.0,29.72,0.5364734
7323,308,89,146,73735.53,10.189,19,33,411:405:416,37.0,28.87,0.5364734
7324,306,89,145,73745.71,10.189,19,33,412:414,37.0,28.87,0.5364734
7325,306,89,145,73755.9,10.189,19,33,409,37.0,28.87,0.5364734
7326,307,89,145,73766.09,10.189,19,33,829:411:411,37.0,28.87,0.5364734
7327,304,87,146,73776.28,10.189,19,33,402:418,37.0,28.87,0.5364734
7328,305,85,145,73786.46,10.189,19,34,412:414,37.0,31.45,0.5364734
7329,306,85,146,73796.65,10.189,19,34,412:409:405,37.0,31.45,0.5364734
7330,304,82,145,73806.84,10.189,19,35,419:416,37.0,31.45,0.5364734
7331,304,80,145,73817.03,10.189,19,36,412:412:409,37.0,31.45,0.5364734
7332,305,80,145,73827.21,10.189,19,36,416:824,37.0,31.45,0.5364734
7333,305,80,146,73837.42,10.189,19,36,414:405,37.0,30.41,0.5364734
7334,307,80,145,73847.6,10.189,19,37,418:412:414,37.0,30.41,0.5364734
7335,307,77,145,73857.78,10.189,19,38,412,37.0,30.41,0.5364734
7336,312,78,146,73867.97,10.189,19,38,820:416,37.0,30.41,0.5364734
7337,311,80,146,73878.16,10.189,19,37,822:409,37.0,30.41,0.5364734
7338,307,83,145,73888.36,10.189,19,35,414:414,37.0,30.51,0.5364734
7339,306,82,145,73898.54,10.189,19,36,412:414:411,37.0,30.51,0.5364734
7340,307,82,145,73908.74,10.189,19,36,830,37.0,30.51,0.5364734
7341,308,82,145,73918.92,10.189,19,36,823,37.0,30.51,0.5364734
7342,307,82,146,73929.11,10.189,19,36,412:412:409,37.0,30.51,0.5364734
7343,306,82,146,73939.3,10.189,19,36,411:404,37.0,30.97,0.5364734
7344,306,82,146,73949.49,10.189,19,36,412:409,37.0,30.97,0.5364734
7345,307,81,147,73959.67,10.189,19,36,407:409:404,37.0,30.97,0.5364734
7346,305,81,147,73969.86,10.189,19,36,409:409,37.0,30.97,0.5364734
7347,307,80,147,73980.07,10.189,19,37,407:405:402,37.0,30.97,0.5364734
7348,311,81,148,73990.24,10.189,19,37,409:405,37.0,30.49,0.5364734
7349,312,84,148,74000.43,10.189,19,35,409:405:402,37.0,30.49,0.5364734
7350,310,87,147,74010.62,10.189,19,34,409:407:407,37.0,30.49,0.5364734
7351,305,87,147,74020.81,10.189,19,33,407:398,37.0,30.49,0.5364734
7352,303,85,147,74030.99,10.189,19,34,412:407,37.0,30.49,0.5366046
7353,307,84,147,74030.99,10.2495,19,35,405:407:402,37.0,30.17,0.5366046
7354,306,82,147,74041.32,10.31,19,36,409:405,37.0,30.17,0.5366046
7355,303,81,148,74051.49,10.189,19,36,405:404:407,37.0,30.17,0.5367358
7356,309,79,148,74061.68,10.189,19,37,398:411,37.0,30.17,0.5367358
7357,307,79,148,74071.87,10.189,19,37,404:405:405,37.0,30.17,0.5367358
7358,308,81,148,74082.07,10.189,19,36,405,37.0,30.17,0.5367358
7359,307,80,148,74092.26,10.189,19,37,809:405:402,37.0,29.95,0.5367358
7360,303,80,148,74102.44,10.189,19,36,407:397,37.0,29.95,0.53686696
7361,305,78,148,74112.63,10.189,19,37,409:405,37.0,29.95,0.53686696
7362,308,77,148,74122.82,10.189,19,38,404:400:405,37.0,29.95,0.53686696
7363,307,78,149,74133.0,10.189,19,38,398:407,37.0,29.81,0.53686696
7364,309,79,148,74143.19,10.189,19,37,405:402:400,37.0,29.81,0.53686696
7365,307,80,149,74153.39,10.189,19,37,402:405:404,37.0,29.81,0.53686696
7366,306,80,148,74163.58,10.189,19,37,412:407,37.0,29.81,0.53686696
7367,307,80,148,74173.76,10.189,19,37,405:397:411,37.0,29.81,0.53686696
7368,304,80,148,74183.95,10.189,19,36,404:402,37.0,29.71,0.53686696
7369,308,78,148,74194.14,10.189,19,38,404:398,37.0,29.71,0.53686696
7370,306,78,148,74204.32,10.189,19,37,407:405:404,37.0,29.71,0.53686696
7371,309,79,148,74214.51,10.189,19,37,402:404,37.0,29.71,0.53686696
7372,309,80,148,74224.7,10.189,19,37,811,37.0,29.71,0.53686696
7373,311,83,148,74234.89,10.189,19,36,810:400,37.0,29.65,0.53686696
7374,306,83,147,74245.07,10.189,19,35,409:407:407,37.0,29.65,0.53686696
7375,302,83,148,74255.26,10.189,19,35,405:400,37.0,29.65,0.53699815
7376,306,79,147,74265.45,10.189,19,37,412:407,37.0,29.65,0.53699815
7377,309,80,147,74275.64,10.189,19,37,405:407:398,37.0,29.65,0.53699815
7378,306,80,147,74285.82,10.189,19,37,412:407,37.0,29.61,0.53699815
7379,307,80,147,74296.01,10.189,19,37,407:405:400,37.0,29.61,0.53699815
7380,307,80,147,74306.2,10.189,19,37,409:409:407,37.0,29.61,0.53699815
7381,307,81,148,74316.39,10.189,19,36,404:400,37.0,29.61,0.53699815
7382,306,81,147,74326.57,10.189,19,36,411:407:407,37.0,29.61,0.53699815
7383,306,81,148,74336.76,10.189,19,36,405:402,37.0,29.58,0.53699815
7384,305,79,148,74346.95,10.189,19,37,411:407,37.0,29.58,0.53699815
7385,307,79,147,74357.15,10.189,19,37,407:407:400,37.0,29.58,0.53699815
7386,307,79,147,74367.33,10.189,19,37,412:407,37.0,29.58,0.53699815
7387,306,79,147,74377.52,10.189,19,37,411:409:404,37.0,29.58,0.53699815
7388,306,79,146,74387.72,10.189,19,37,411:412,37.0,29.17,0.53699815
7389,309,80,146,74397.9,10.189,19,37,409:407,37.0,29.17,0.53699815
7390,307,80,146,74408.09,10.189,19,37,412:411:411,37.0,29.17,0.53699815
7391,303,80,146,74418.28,10.189,19,36,409:409,37.0,29.17,0.53712934
7392,309,78,146,74428.46,10.189,19,38,407:416:414,37.0,29.17,0.53712934
7393,308,78,145,74438.65,10.189,19,38,414:414,37.0,29.29,0.53712934
7394,307,78,145,74448.84,10.189,19,38,416:407,37.0,29.29,0.53712934
7395,305,77,144,74459.07,10.189,19,38,418:418:416,37.0,29.29,0.53712934
7396,306,77,144,74469.24,10.189,19,38,833,37.0,29.29,0.53712934
7397,305,76,143,74479.42,10.189,19,38,418:416:418,37.0,29.29,0.53712934
7398,307,76,143,74489.6,10.189,19,39,411:421,37.0,31.73,0.53712934
7399,312,78,144,74499.78,10.189,19,38,416:416:416,37.0,31.73,0.53712934
7400,312,78,144,74509.99,10.189,19,38,412:419,37.0,31.73,0.53712934
7401,307,82,144,74520.17,10.189,19,36,418:414,37.0,31.73,0.53712934
7402,306,82,144,74530.35,10.189,19,36,416:407:421,37.0,31.73,0.53712934
7403,303,81,144,74540.54,10.189,19,36,833,37.0,30.6,0.53726053
7404,307,81,144,74550.73,10.189,19,36,416:407:418,37.0,30.6,0.53726053
7405,309,79,144,74560.93,10.189,19,37,416:414,37.0,30.6,0.53726053
7406,305,79,145,74571.12,10.189,19,37,411:416,37.0,30.6,0.53726053
7407,307,79,144,74581.3,10.189,19,37,416:416:414,37.0,30.6,0.53726053
7408,305,79,145,74591.49,10.189,19,37,412:418,37.0,30.64,0.53726053
7409,307,79,144,74601.67,10.189,19,37,416:414:405,37.0,30.64,0.53726053
7410,307,78,144,74601.67,10.2495,19,38,416:416,37.0,30.64,0.53726053
7411,307,78,145,74611.99,10.31,19,38,412:407:414,37.0,30.64,0.53726053
7412,306,78,145,74622.29,10.31,19,37,412:411,37.0,30.64,0.53726053
7413,304,77,146,74632.6,10.31,19,38,407:414:412,37.0,31.45,0.53726053
7414,307,77,145,74642.92,10.31,19,38,815,37.0,31.45,0.53726053
7415,308,75,146,74653.23,10.31,19,39,412:409,37.0,31.45,0.53726053
7416,307,76,146,74663.55,10.31,19,39,405:409:409,37.0,31.45,0.53726053
7417,304,75,146,74673.73,10.189,19,39,404:409,37.0,31.45,0.53726053
7418,306,74,147,74683.92,10.189,19,39,407:405:407,37.0,34.35,0.53726053
7419,309,73,147,74694.1,10.189,19,40,409:402,37.0,34.35,0.53726053
7420,310,74,147,74704.29,10.189,19,40,409:409:405,37.0,34.35,0.53726053
7421,307,75,147,74714.48,10.189,19,39,405:411,37.0,34.35,0.53726053
7422,308,76,147,74724.67,10.189,19,39,407:411,37.0,34.35,0.53726053
7423,307,76,147,74734.85,10.189,19,39,407:411:400,37.0,35.1,0.53726053
7424,305,77,146,74745.04,10.189,19,38,416:409,37.0,35.1,0.53726053
7425,304,75,146,74755.23,10.189,19,39,412:411:402,37.0,35.1,0.53726053
7426,308,75,146,74765.43,10.189,19,39,409:416,37.0,35.1,0.53726053
7427,308,76,146,74775.64,10.189,19,39,411:400:414,37.0,35.1,0.53726053
7428,306,77,146,74785.8,10.189,19,38,411:411,37.0,35.21,0.53726053
7429,307,77,146,74795.99,10.189,19,38,409:405:411,37.0,35.21,0.53726053
7430,308,76,146,74806.17,10.189,19,39,412:412,37.0,35.21,0.53726053
7431,304,76,146,74816.39,10.198,19,38,411:411:405,37.0,35.21,0.53726053
7432,303,75,146,74826.57,10.198,19,39,414:411,37.0,35.21,0.5373918
7433,309,74,146,74836.76,10.189,19,40,405:412,37.0,34.1,0.5373918
7434,311,75,146,74846.95,10.189,19,40,412:409,37.0,34.1,0.5373918
7435,309,78,146,74857.11,10.161,19,38,400:827,37.0,34.1,0.5373918
7436,309,79,146,74867.28,10.161,19,37,411:412:405,37.0,34.1,0.5373918
7437,306,81,146,74877.46,10.189,19,36,414:411,37.0,34.1,0.5373918
7438,303,80,146,74887.65,10.189,19,36,414:405,37.0,33.36,0.537523
7439,307,79,145,74897.84,10.189,19,37,416:414:414,37.0,33.36,0.537523
7440,305,78,145,74908.03,10.189,19,37,405:414,37.0,33.36,0.537523
7441,304,77,145,74918.23,10.189,19,38,414:409:412,37.0,33.36,0.537523
7442,306,76,146,74928.41,10.189,19,38,412:412,37.0,33.36,0.537523
7443,308,76,145,74938.6,10.189,19,39,414:414,37.0,34.05,0.537523
7444,310,77,145,74948.78,10.189,19,38,414:823,37.0,34.05,0.537523
7445,307,78,145,74958.97,10.189,19,38,416:412:405,37.0,34.05,0.537523
7446,307,78,146,74969.16,10.189,19,38,418:409,37.0,34.05,0.537523
7447,307,78,146,74979.35,10.189,19,38,411:414,37.0,34.05,0.537523
7448,313,79,146,74989.53,10.189,19,38,409:412:414,37.0,33.72,0.537523
7449,312,83,146,74999.74,10.189,19,36,409:405,37.0,33.72,0.537523
7450,306,85,146,75009.92,10.189,19,34,414:814,37.0,33.72,0.537523
7451,302,83,146,75020.12,10.189,19,35,412:412,37.0,33.72,0.53765416
7452,303,79,146,75030.3,10.189,19,37,409:409,37.0,33.72,0.53778535
7453,306,77,146,75040.49,10.189,19,38,412:409:409,37.0,32.72,0.53778535
7454,307,78,146,75050.67,10.189,19,38,409:409,37.0,32.72,0.53778535
7455,307,77,146,75060.88,10.189,19,38,411:409:405,37.0,32.72,0.53778535
7456,307,76,147,75071.06,10.189,19,39,407:414,37.0,32.72,0.53778535
7457,307,76,146,75081.24,10.189,19,39,412:411,37.0,32.72,0.53778535
7458,310,77,146,75091.43,10.189,19,38,402:412:411,37.0,32.83,0.53778535
7459,309,78,146,75101.62,10.189,19,38,412:409,37.0,32.83,0.53778535
7460,308,79,146,75111.83,10.189,19,37,405:412:412,37.0,32.83,0.53778535
7461,312,81,146,75122.01,10.189,19,37,412:411:405,37.0,32.83,0.53778535
7462,310,81,145,75132.19,10.189,19,37,414:412,37.0,32.83,0.53778535
7463,301,79,146,75142.39,10.189,19,36,411:405,37.0,32.52,0.53791654
7464,306,77,145,75152.57,10.189,19,38,414:412:414,37.0,32.52,0.53791654
7465,309,75,146,75162.78,10.189,19,39,411:407,37.0,32.52,0.53791654
7466,305,76,145,75172.96,10.189,19,38,414:824,37.0,32.52,0.53791654
7467,306,75,146,75183.14,10.189,19,39,409:414,37.0,32.52,0.53791654
7468,308,74,145,75193.33,10.189,19,40,416:414,37.0,32.31,0.53791654
7469,304,76,145,75203.52,10.189,19,38,414:409:416,37.0,32.31,0.53791654
7470,302,74,144,75213.71,10.189,19,39,416:414,37.0,32.31,0.53804773
7471,303,73,144,75223.89,10.189,19,40,405:834,37.0,32.31,0.538179
7472,310,73,144,75234.08,10.189,19,41,414:412,37.0,32.31,0.538179
7473,310,74,144,75244.27,10.189,19,40,416:416,37.0,32.17,0.538179
7474,307,76,144,75254.46,10.189,19,39,418:416:416,37.0,32.17,0.538179
7475,309,78,144,75264.64,10.189,19,38,407:421,37.0,32.17,0.538179
7476,306,77,144,75274.85,10.189,19,38,416:418,37.0,32.17,0.538179
7477,309,78,144,75285.03,10.189,19,38,416:409:423,37.0,32.17,0.538179
7478,308,79,144,75295.21,10.189,19,37,418:416:414,37.0,31.68,0.538179
7479,306,80,144,75305.42,10.189,19,37,416:421,37.0,31.68,0.538179
7480,310,80,144,75315.6,10.189,19,37,416:418,37.0,31.68,0.538179
7481,306,80,144,75325.78,10.189,19,37,409:421:416,37.0,31.68,0.538179
7482,306,79,144,75335.97,10.189,19,37,412:416,37.0,31.68,0.538179
7483,307,79,144,75346.16,10.189,19,37,416:418:416,37.0,31.75,0.538179
7484,309,81,144,75356.35,10.189,19,36,418:418,37.0,31.75,0.538179
7485,306,80,144,75366.53,10.189,19,37,414:416,37.0,31.75,0.538179
7486,304,79,144,75376.72,10.189,19,37,425:409,37.0,31.75,0.538179
7487,306,79,144,75386.91,10.189,19,37,412:421:418,37.0,31.75,0.538179
7488,307,78,143,75397.11,10.189,19,38,419:407,37.0,31.8,0.538179
7489,305,77,143,75407.29,10.189,19,38,421:418:418,37.0,31.8,0.538179
7490,306,78,144,75417.48,10.189,19,37,416:409,37.0,31.8,0.538179
7491,308,76,143,75427.67,10.189,19,39,421:419,37.0,31.8,0.538179
7492,314,77,143,75437.85,10.189,19,39,421:416:419,37.0,31.8,0.538179
7493,312,79,143,75448.06,10.189,19,38,409:423:419,37.0,31.43,0.538179
7494,307,81,143,75458.24,10.189,19,36,418:418,37.0,31.43,0.538179
7495,305,81,143,75468.42,10.189,19,36,416:423,37.0,31.43,0.538179
7496,307,79,143,75478.61,10.189,19,37,421:419:416,37.0,31.43,0.538179
7497,309,80,143,75488.8,10.189,19,37,418,37.0,31.43,0.538179
7498,308,80,143,75498.99,10.189,19,37,418,37.0,31.43,0.538179
7499,307,80,144,75509.19,10.189,19,37,833:833:412,37.0,30.8,0.538179
7500,304,80,144,75519.37,10.189,19,36,418:418,37.0,30.8,0.538179
7501,307,78,144,75529.56,10.189,19,38,416:414,37.0,30.8,0.538179
7502,307,78,144,75539.74,10.189,19,38,416:412:418,37.0,30.8,0.538179
7503,306,78,144,75549.93,10.189,19,37,414:418,37.0,30.37,0.538179
7504,306,78,144,75560.12,10.189,19,37,416:412,37.0,30.37,0.538179
7505,310,80,144,75570.31,10.189,19,37,418:416,37.0,30.37,0.538179
7506,307,81,144,75580.49,10.189,19,36,829:414,37.0,30.37,0.538179
7507,305,81,144,75590.68,10.189,19,36,416:416:416,37.0,30.37,0.538179
7508,306,79,144,75600.87,10.189,19,37,405:421,37.0,30.88,0.538179
7509,306,79,144,75611.06,10.189,19,37,414:416,37.0,30.88,0.538179
7510,307,78,145,75621.24,10.189,19,38,414:412:418,37.0,30.88,0.538179
7511,308,78,145,75631.43,10.189,19,38,414:414:414,37.0,30.88,0.538179
7512,308,79,145,75641.62,10.189,19,37,409:412,37.0,30.88,0.538179
7513,306,79,146,75651.81,10.189,19,37,412:407:414,37.0,31.21,0.538179
7514,307,79,145,75661.99,10.189,19,37,414:412,37.0,31.21,0.538179
7515,308,80,145,75672.18,10.189,19,37,416:407,37.0,31.21,0.538179
7516,307,80,145,75682.39,10.189,19,37,412:421:412,37.0,31.21,0.538179
7517,305,79,145,75692.57,10.189,19,37,411:418,37.0,31.21,0.538179
7518,307,79,145,75702.75,10.189,19,37,414:412:416,37.0,31.83,0.538179
7519,309,79,145,75712.94,10.189,19,37,407:416,37.0,31.83,0.538179
7520,305,80,145,75723.13,10.189,19,36,414:414,37.0,31.83,0.538179
7521,306,80,145,75733.33,10.189,19,37,411:414:414,37.0,31.83,0.538179
7522,307,78,145,75743.52,10.189,19,38,412,37.0,31.83,0.538179
7523,306,77,145,75753.7,10.189,19,38,828:414,37.0,32.64,0.538179
7524,300,77,145,75763.89,10.189,19,37,824:414,37.0,32.64,0.53831017
7525,282,77,145,75770.37,6.485,19,35,414:407,37.0,32.64,0.53844136
7526,242,80,145,75776.85,6.485,19,29,418:414:412,37.0,32.64,0.53857255
7527,223,81,145,75783.67,6.811,19,26,414:416:414,37.0,32.64,0.53870374
7528,222,83,145,75790.48,6.811,19,26,411:418,37.0,33.18,0.53870374
7529,235,84,144,75797.3,6.811,19,27,416:414,37.0,33.18,0.5388349
7530,299,84,144,75804.1,6.811,19,34,405:419:416,37.0,33.18,0.5389662
7531,308,80,145,75810.92,6.811,19,37,414:414,37.0,33.18,0.5389662
7532,309,80,145,75821.1,10.189,19,37,407:418,37.0,33.18,0.5389662
7533,310,79,145,75831.29,10.189,19,37,414:412:409,37.0,33.14,0.5389662
7534,310,79,146,75841.48,10.189,19,37,414:411,37.0,33.14,0.5389662
7535,310,79,146,75851.67,10.189,19,37,409:409:414,37.0,33.14,0.5389662
7536,310,79,146,75861.87,10.189,19,37,412:412,37.0,33.14,0.5389662
7537,310,80,146,75872.06,10.189,19,37,409:416,37.0,33.14,0.5389662
7538,310,80,145,75882.24,10.189,19,37,414:418:409,37.0,33.51,0.5389662
7539,310,79,144,75882.24,10.229334,19,37,418:414,37.0,33.51,0.5389662
7540,310,80,144,75882.24,10.269667,19,37,414,37.0,33.51,0.5389662
7541,307,80,145,75892.55,10.31,19,37,828:414,37.0,33.51,0.5389662
7542,309,78,145,75902.86,10.31,19,38,828:412,37.0,33.51,0.5389662
7543,312,78,144,75913.17,10.31,19,38,416:414:416,37.0,34.15,0.5389662
7544,309,78,144,75923.49,10.31,19,38,414:412:416,37.0,34.15,0.5389662
7545,309,77,144,75933.8,10.31,19,38,416:411,37.0,34.15,0.5389662
7546,312,78,145,75944.11,10.31,19,38,411:421,37.0,34.15,0.5389662
7547,309,78,145,75954.42,10.31,19,38,414:411:412,37.0,34.15,0.5389662
7548,308,76,145,75964.63,10.189,19,39,412:412,37.0,33.79,0.5389662
7549,314,76,145,75974.81,10.189,19,39,418:414:414,37.0,33.79,0.5389662
7550,316,78,145,75985.01,10.189,19,39,405:416,37.0,33.79,0.5389662
7551,307,81,145,75995.19,10.189,19,36,414:412,37.0,33.79,0.5389662
7552,306,79,145,76005.38,10.189,19,37,409:416:416,37.0,33.79,0.5389662
7553,314,77,145,76015.57,10.189,19,39,412,37.0,33.79,0.5389662
7554,311,77,145,76025.75,10.189,19,39,824:414,37.0,33.94,0.5389662
7555,309,78,145,76035.94,10.189,19,38,412:412:412,37.0,33.94,0.5389662
7556,314,79,145,76046.14,10.189,19,38,414:414,37.0,33.94,0.5389662
7557,311,80,145,76056.32,10.189,19,37,412:412,37.0,33.94,0.5389662
7558,308,81,145,76066.51,10.189,19,36,404:421,37.0,33.94,0.5389662
7559,311,81,145,76076.7,10.189,19,37,412:416:412,37.0,33.65,0.5389662
7560,308,81,145,76086.89,10.189,19,36,827:416,37.0,33.65,0.5389662
7561,309,81,145,76097.07,10.189,19,36,824,37.0,33.65,0.5389662
7562,309,79,145,76107.26,10.189,19,37,414:405:416,37.0,33.65,0.5389662
7563,309,79,145,76117.46,10.189,19,37,414:411,37.0,34.64,0.5389662
7564,309,78,145,76127.64,10.189,19,38,404:414:414,37.0,34.64,0.5389662
7565,310,78,145,76137.89,10.189,19,38,412:409,37.0,34.64,0.5389662
7566,311,78,146,76148.07,10.189,19,38,402:414:411,37.0,34.64,0.5389662
7567,309,78,146,76158.24,10.189,19,38,409:409,37.0,34.64,0.5389662
7568,309,78,146,76168.42,10.189,19,38,411:400:412,37.0,35.69,0.5389662
7569,313,78,146,76178.6,10.189,19,38,409:409,37.0,35.69,0.5389662
7570,315,80,147,76188.78,10.189,19,38,405:407,37.0,35.69,0.5389662
7571,306,82,146,76198.99,10.189,19,36,412:407:412,37.0,35.69,0.5389662
7572,306,79,146,76209.17,10.189,19,37,412:412,37.0,35.69,0.5389662
7573,307,77,146,76219.35,10.189,19,38,412:819,37.0,36.78,0.5389662
7574,311,76,146,76229.54,10.189,19,39,411:409,37.0,36.78,0.5389662
7575,311,76,147,76239.74,10.189,19,39,409:405:409,37.0,36.78,0.5389662
7576,312,78,146,76249.92,10.189,19,38,825,37.0,36.78,0.5389662
7577,310,78,146,76260.11,10.189,19,38,412:405:414,37.0,36.78,0.5389662
7578,308,77,145,76270.3,10.189,19,38,412:407,37.0,37.12,0.5389662
7579,309,75,146,76280.49,10.189,19,39,411:411,37.0,37.12,0.5389662
7580,309,74,146,76290.69,10.189,19,40,412:411:407,37.0,37.12,0.5389662
7581,312,74,146,76300.87,10.189,19,40,409:411,37.0,37.12,0.5389662
7582,312,75,147,76311.06,10.189,19,40,407:407:402,37.0,37.12,0.5389662
7583,312,77,147,76321.24,10.189,19,39,412:409,37.0,36.56,0.5389662
7584,307,77,147,76331.43,10.189,19,38,409:813,37.0,36.56,0.5389662
7585,308,76,146,76341.64,10.189,19,39,409:411,37.0,36.56,0.5389662
7586,307,75,146,76351.82,10.189,19,39,409:412,37.0,36.56,0.5389662
7587,311,74,147,76362.0,10.189,19,40,407:409:407,37.0,36.56,0.5389662
7588,315,75,147,76372.19,10.189,19,40,407:409,37.0,35.79,0.5389662
7589,310,77,147,76382.38,10.189,19,38,402:414:405,37.0,35.79,0.5389662
7590,310,77,148,76392.58,10.189,19,38,405:409,37.0,35.79,0.5389662
7591,312,77,147,76402.76,10.189,19,39,402:412,37.0,35.79,0.5389662
7592,312,78,146,76412.95,10.189,19,38,1226,37.0,35.79,0.5389662
7593,306,78,146,76423.14,10.189,19,37,411:409:402,37.0,34.88,0.5389662
7594,310,78,146,76433.32,10.189,19,38,412:409,37.0,34.88,0.5389662
7595,311,77,147,76443.51,10.189,19,39,405:407:411,37.0,34.88,0.5389662
7596,307,77,147,76453.7,10.189,19,38,404:409,37.0,34.88,0.5389662
7597,310,77,146,76463.89,10.189,19,38,409:405,37.0,34.88,0.5389662
7598,308,76,147,76474.07,10.189,19,39,411:405:412,37.0,35.46,0.5389662
7599,309,75,146,76484.26,10.189,19,39,409:411,37.0,35.46,0.5389662
7600,309,75,147,76494.46,10.189,19,39,407:407:411,37.0,35.46,0.5389662
7601,311,76,146,76504.64,10.189,19,39,411:407,37.0,35.46,0.5389662
7602,309,75,146,76514.83,10.189,19,39,405:411:411,37.0,35.46,0.5389662
7603,312,75,146,76525.03,10.189,19,40,407:409,37.0,35.84,0.5389662
7604,308,75,146,76535.21,10.189,19,39,411:409,37.0,35.84,0.5389662
7605,309,75,146,76545.4,10.189,19,39,411:407:412,37.0,35.84,0.5389662
7606,311,74,146,76555.59,10.189,19,40,409:411,37.0,35.84,0.5389662
7607,311,75,146,76565.78,10.189,19,40,407:411:416,37.0,35.84,0.5389662
7608,311,75,145,76575.96,10.189,19,40,411:414,37.0,35.31,0.5389662
7609,309,76,145,76586.17,10.189,19,39,409:416:416,37.0,35.31,0.5389662
7610,307,75,145,76596.35,10.189,19,39,407:418,37.0,35.31,0.5389662
7611,310,75,145,76606.53,10.189,19,39,416:412:412,37.0,35.31,0.5389662
7612,309,74,145,76616.72,10.189,19,40,414:416,37.0,35.31,0.5389662
7613,310,74,144,76626.91,10.189,19,40,414:416,37.0,34.96,0.5389662
7614,311,73,145,76637.11,10.189,19,41,407:416:414,37.0,34.96,0.5389662
7615,309,73,145,76647.29,10.189,19,40,412:416,37.0,34.96,0.5389662
7616,307,73,145,76657.48,10.189,19,40,405:418,37.0,34.96,0.5389662
7617,310,73,144,76667.67,10.189,19,41,414:416:416,37.0,34.96,0.5389662
7618,312,73,144,76677.85,10.189,19,41,418:414,37.0,34.72,0.5389662
