time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
1389.0,268.0,79.0,136.0,14065.7,12.4,51.501076,-0.13983496,10.8,32.0,0.20932345,64.13199999999999,79.404,28.22,267.7,69.63,31.3,0.8,444:437
1390.0,269.0,79.0,137.0,14076.6,12.2,51.50116,-0.13991894,10.84,33.0,0.2094748,64.47099999999999,79.33,28.24,268.5,69.67,31.35,0.8,437:444
1391.0,264.0,79.0,137.0,14087.6,12.2,51.501244,-0.14000493,10.88,32.0,0.20962615,64.643,78.13300000000001,28.26,269.3,69.7,31.3,0.8,442:439:437
1392.0,267.0,78.0,137.0,14098.6,12.2,51.501324,-0.14009295,10.92,33.0,0.2097775,64.435,77.849,28.19,267.7,69.39,31.3,0.8,433:442
1393.0,270.0,77.0,138.0,14109.6,12.2,51.50141,-0.14016697,10.96,33.0,0.20992887,63.73,79.962,28.1,265.9,69.04,31.3,0.8,444:441
1394.0,271.0,78.0,137.0,14120.7,12.2,51.50151,-0.14019597,11.0,33.0,0.21008022,62.593,78.47,27.99,263.9,68.78,31.3,0.8,439:432
1395.0,263.0,80.0,136.0,14131.8,12.2,51.50161,-0.140187,11.04,31.0,0.21023157,61.362,77.55799999999999,27.8,261.6,68.83,31.3,0.8,448:444:439
1396.0,266.0,79.0,136.0,14142.9,12.0,51.50171,-0.14016998,11.06,32.0,0.21038292,60.071000000000005,78.515,27.61,259.1,68.53,31.3,0.8,437:444
1397.0,268.0,77.0,136.0,14154.0,12.0,51.50181,-0.140158,11.08,33.0,0.21053427,58.732000000000006,77.562,27.4,256.6,67.75,31.3,0.8,444:444
1398.0,264.0,77.0,137.0,14165.1,12.0,51.501907,-0.14017099,11.1,33.0,0.21068564,57.45399999999999,75.289,27.13,254.9,67.19,31.3,0.8,441:873
1399.0,267.0,76.0,137.0,14176.2,12.2,51.501995,-0.14024399,11.1,34.0,0.21083699,56.29,77.174,26.83,253.4,66.66,31.3,0.8,441
1400.0,267.0,75.0,136.0,14187.1,12.4,51.50206,-0.14036,11.06,34.0,0.21098834,55.230999999999995,76.346,26.59,251.8,66.08,31.3,0.8,890:442
1401.0,267.0,74.0,135.0,14197.9,12.4,51.502098,-0.14050199,11.0,34.0,0.2111397,54.347,76.225,26.34,250.2,65.5,31.3,0.8,439:439
1402.0,266.0,73.0,135.0,14208.7,12.4,51.502106,-0.14065596,10.94,35.0,0.21129106,53.551,77.511,26.19,248.1,64.99,31.3,0.8,439:444
1403.0,271.0,74.0,136.0,14219.0,12.4,51.502106,-0.140806,10.78,35.0,0.21144241,52.926,78.77799999999999,26.07,245.8,64.5,31.3,0.8,442:439:437
1404.0,271.0,75.0,135.0,14230.3,12.4,51.5021,-0.14096794,10.82,35.0,0.21159376,52.428999999999995,77.785,26.0,245.8,64.4,31.3,0.8,444:439
1405.0,267.0,77.0,136.0,14241.2,12.4,51.502094,-0.14112392,10.82,33.0,0.21174511,51.924,77.959,25.96,246.5,64.4,31.3,0.8,435:435
1406.0,267.0,77.0,136.0,14252.0,12.4,51.502087,-0.14128,10.82,33.0,0.21189648,51.576,78.292,25.93,247.6,64.53,31.3,0.8,439:444:442
1407.0,270.0,78.0,136.0,14262.8,12.4,51.502087,-0.14143598,10.82,33.0,0.21204783,51.51099999999999,79.935,25.95,250.0,65.09,31.3,0.8,441:432
1408.0,267.0,79.0,136.0,14273.6,12.4,51.50209,-0.14159197,10.92,32.0,0.21219918,51.614,78.345,25.97,252.3,65.66,31.3,0.8,444:437
1409.0,267.0,80.0,136.0,14284.3,12.4,51.502098,-0.14174594,10.8,32.0,0.21235053,51.725,78.6,26.04,252.6,65.34,31.3,0.8,432:432
1410.0,269.0,79.0,136.0,14295.1,12.4,51.5021,-0.14190093,10.78,33.0,0.2125019,51.864,79.597,26.14,251.2,64.36,31.3,0.8,437:439:437
1411.0,266.0,79.0,137.0,14305.9,12.2,51.50211,-0.14205599,10.78,32.0,0.21265325,52.008,79.834,26.23,249.7,63.5,31.3,0.8,433:430
1412.0,266.0,78.0,137.0,14316.9,12.0,51.502113,-0.14221399,10.82,33.0,0.2128046,52.18000000000001,79.19500000000001,26.29,247.8,63.07,31.3,0.8,439
1413.0,267.0,77.0,136.0,14328.0,11.8,51.502117,-0.142373,10.88,33.0,0.21295595,52.437,80.44800000000001,26.34,246.0,62.64,31.3,0.8,874:432
1414.0,267.0,77.0,136.0,14339.1,11.8,51.502125,-0.14253393,10.96,33.0,0.21310732,52.873000000000005,79.84200000000001,26.39,244.2,62.21,31.3,0.8,437
1415.0,267.0,76.0,137.0,14350.3,11.6,51.50213,-0.14269394,11.04,34.0,0.21325867,53.55499999999999,78.60400000000001,26.45,242.4,61.78,31.3,0.8,1309:432:430
1416.0,273.0,77.0,138.0,14361.5,11.6,51.502136,-0.14285496,11.12,34.0,0.21341002,54.217000000000006,78.89399999999999,26.46,240.3,61.46,31.3,0.8,437:437
1417.0,270.0,80.0,137.0,14372.6,11.6,51.50214,-0.14301497,11.14,32.0,0.21356137,54.84100000000001,80.26500000000001,26.45,238.2,61.18,31.3,0.8,435:433
1418.0,268.0,81.0,137.0,14383.6,11.8,51.502148,-0.14317396,11.12,32.0,0.21371272,55.276,79.452,26.44,236.1,60.9,31.3,0.8,432:433
1419.0,267.0,83.0,137.0,14394.6,11.8,51.502155,-0.14333197,11.1,31.0,0.21386409,55.486,82.505,26.41,235.2,60.68,31.3,0.8,439:439:439
1420.0,263.0,80.0,138.0,14405.5,11.8,51.50216,-0.14348796,11.04,31.0,0.21401544,55.64,82.67999999999999,26.34,236.0,60.57,31.3,0.8,437
1421.0,264.0,78.0,138.0,14416.3,12.0,51.502167,-0.14364293,10.96,32.0,0.21416679,56.338,80.033,26.28,236.1,60.43,31.3,0.8,432:442
1422.0,269.0,76.0,138.0,14427.0,12.0,51.502174,-0.143797,10.88,34.0,0.21431814,57.51300000000001,78.811,26.21,234.9,60.24,31.3,0.8,1312
1423.0,266.0,76.0,137.0,14437.5,12.2,51.502182,-0.14394896,10.78,33.0,0.2144695,58.65400000000001,80.88700000000001,26.15,233.5,60.07,31.3,0.8,442:880
1424.0,267.0,77.0,138.0,14448.0,12.2,51.502186,-0.14409992,10.68,33.0,0.21462086,59.559000000000005,79.064,26.09,231.5,59.93,31.3,0.8,437
1425.0,273.0,77.0,138.0,14458.5,12.4,51.502193,-0.14424996,10.6,34.0,0.21477221,60.148,79.124,26.04,229.4,59.8,31.3,0.8,437
1426.0,270.0,79.0,137.0,14468.8,12.4,51.5022,-0.14439797,10.5,33.0,0.21492356,60.56600000000001,80.215,25.96,227.5,60.0,31.3,0.8,
1427.0,266.0,79.0,137.0,14479.0,12.6,51.50221,-0.14454591,10.4,32.0,0.21507493,60.852999999999994,79.206,25.88,225.7,60.2,31.3,0.8,430:1754:884
1428.0,265.0,79.0,137.0,14489.2,12.6,51.502213,-0.14469193,10.34,32.0,0.21522628,61.057,78.73400000000001,25.83,223.8,60.23,31.25,0.8,444
1429.0,267.0,77.0,136.0,14499.4,12.8,51.50222,-0.14483795,10.28,33.0,0.21537763,61.343999999999994,79.09,25.88,222.0,59.9,31.3,0.8,439:442
1430.0,266.0,77.0,136.0,14509.5,12.8,51.502228,-0.14498295,10.2,33.0,0.21552898,61.684000000000005,78.518,25.94,220.9,59.75,31.3,0.8,437:448:446
1431.0,265.0,75.0,136.0,14519.6,13.0,51.502235,-0.14512795,10.16,34.0,0.21568035,61.92100000000001,76.976,26.01,221.0,59.87,31.3,0.8,884:451
1432.0,266.0,74.0,137.0,14529.6,13.0,51.50225,-0.14527096,10.12,34.0,0.2158317,61.883,77.293,26.11,222.0,60.09,31.3,0.8,884
1433.0,270.0,72.0,137.0,14539.6,13.2,51.502254,-0.14541495,10.08,36.0,0.21598305,61.803,77.677,26.25,224.0,60.43,31.3,0.8,885
1434.0,269.0,72.0,136.0,14549.5,13.2,51.502254,-0.14555694,10.02,36.0,0.2161344,61.771,76.683,26.39,226.0,60.77,31.25,0.8,433:446:442
1435.0,270.0,74.0,135.0,14559.3,13.4,51.50226,-0.14569893,9.96,35.0,0.21628575,61.608999999999995,76.23799999999999,26.66,227.8,61.05,31.3,0.8,442:437
1436.0,271.0,75.0,135.0,14569.1,13.4,51.502262,-0.14583991,9.9,35.0,0.21643712,61.403,76.252,26.93,229.5,61.33,31.3,0.8,435
1437.0,269.0,77.0,135.0,14578.8,13.6,51.50227,-0.14597999,9.84,33.0,0.21658847,61.174,77.126,27.17,230.3,61.7,31.3,0.8,890:441
1438.0,267.0,78.0,135.0,14588.5,13.6,51.502277,-0.14611895,9.78,33.0,0.21673982,61.011,76.48600000000002,27.41,231.0,62.09,31.25,0.8,441:435:446
1439.0,265.0,78.0,135.0,14598.2,13.8,51.50228,-0.14625792,9.74,32.0,0.21689117,60.77,75.619,27.62,231.6,62.31,31.3,0.8,444:442
1440.0,265.0,78.0,136.0,14607.8,13.8,51.50229,-0.14639497,9.7,32.0,0.21704254,60.647000000000006,74.625,27.81,232.1,62.46,31.3,0.8,437:446
1441.0,269.0,76.0,135.0,14617.3,14.0,51.502296,-0.14653294,9.64,34.0,0.21719389,60.52199999999999,75.907,28.04,231.5,62.49,31.3,0.8,442:439
1442.0,271.0,76.0,136.0,14626.8,14.0,51.5023,-0.14666998,9.6,34.0,0.21734524,60.198,74.735,28.27,230.5,62.48,31.3,0.8,444:444
1443.0,268.0,77.0,135.0,14636.3,14.2,51.502304,-0.14680593,9.56,33.0,0.21749659,59.769000000000005,75.07399999999998,28.49,229.3,62.48,31.3,0.8,444:437:439
1444.0,264.0,78.0,136.0,14645.8,14.2,51.50231,-0.14694197,9.52,32.0,0.21764795,59.370000000000005,77.057,28.68,227.7,62.54,31.3,0.8,432:444
1445.0,267.0,78.0,136.0,14655.2,14.4,51.502316,-0.14707792,9.48,33.0,0.2177993,58.94599999999999,77.013,28.86,226.1,62.59,31.25,0.8,442:437
1446.0,267.0,76.0,135.0,14664.6,14.4,51.502323,-0.14721295,9.46,34.0,0.21795066,58.55399999999999,75.662,28.88,225.3,62.77,31.25,0.8,439:433
1447.0,268.0,77.0,136.0,14673.9,14.6,51.502327,-0.14734699,9.42,33.0,0.21810201,58.46900000000001,75.71499999999999,28.9,224.6,62.96,31.3,0.8,893:437
1448.0,264.0,76.0,136.0,14683.2,14.6,51.50233,-0.14748093,9.38,33.0,0.21825337,58.485,76.666,29.01,222.9,63.49,31.3,0.8,444:446
1449.0,266.0,75.0,135.0,14692.5,14.8,51.50234,-0.14761394,9.34,34.0,0.21840473,58.46,74.421,29.15,220.6,64.0,31.3,0.8,442:441
1450.0,272.0,75.0,135.0,14701.8,14.8,51.502342,-0.14774798,9.32,35.0,0.21855608,58.49444444444445,74.39222222222222,29.32,216.5,63.75,31.3,0.8,883:444
1451.0,269.0,76.0,136.0,14711.0,14.8,51.502346,-0.147881,9.28,34.0,0.21870743,58.48909090909091,75.87090909090908,29.43,214.2,63.55,31.3,0.8,439:441
1452.0,272.0,77.0,136.0,14720.3,15.0,51.50235,-0.14801393,9.28,34.0,0.2188588,58.279,75.099,29.48,213.6,63.37,31.3,0.8,437:444
1453.0,270.0,79.0,136.0,14729.5,15.0,51.50235,-0.14814696,9.26,33.0,0.21901014,58.044,75.317,29.53,213.0,63.2,31.3,0.8,446:444
1454.0,267.0,81.0,135.0,14738.7,15.2,51.502354,-0.14827998,9.24,31.0,0.2191615,57.824,75.796,29.56,213.3,63.67,31.3,0.8,437:448:444
1455.0,267.0,81.0,135.0,14748.0,15.2,51.502354,-0.148413,9.24,31.0,0.21931285,57.648,77.131,29.58,213.6,64.14,31.3,0.8,442
1456.0,267.0,81.0,136.0,14757.2,15.2,51.50235,-0.14854594,9.24,31.0,0.2194642,57.563999999999986,75.96900000000001,29.6,214.1,64.19,31.3,0.8,882:446
1457.0,265.0,81.0,135.0,14766.5,15.2,51.50235,-0.14867996,9.24,31.0,0.21961556,57.580000000000005,74.93999999999998,29.65,213.6,64.16,31.25,0.8,446:442
1458.0,263.0,80.0,136.0,14775.8,15.4,51.50235,-0.148814,9.26,31.0,0.21976691,57.645999999999994,75.616,29.79,211.7,64.04,31.25,0.8,439:433:446
1459.0,265.0,77.0,135.0,14785.0,15.4,51.502346,-0.14894693,9.26,33.0,0.21991827,57.750000000000014,73.684,29.91,211.1,64.02,31.25,0.8,444:442
1460.0,268.0,77.0,135.0,14794.3,15.4,51.502346,-0.14908095,9.26,33.0,0.22006962,57.889,74.627,30.02,212.8,64.15,31.25,0.8,439
1461.0,267.0,75.0,135.0,14803.7,15.6,51.502346,-0.14921598,9.3,34.0,0.22022098,57.899,75.755,30.12,214.4,64.29,31.3,0.8,449
1462.0,268.0,75.0,135.0,14813.0,15.6,51.502346,-0.14934993,9.3,34.0,0.22037233,57.84400000000001,74.53699999999999,30.38,217.8,65.14,31.3,0.8,1781
1463.0,271.0,76.0,135.0,14822.3,15.6,51.50235,-0.14948395,9.3,34.0,0.22052369,57.82900000000001,74.422,30.59,220.5,65.97,31.3,0.8,906
1464.0,264.0,78.0,135.0,14831.7,15.8,51.502365,-0.14961697,9.34,32.0,0.22067504,57.849,75.957,30.74,221.7,66.68,31.3,0.8,896:456
1465.0,267.0,78.0,135.0,14841.0,15.8,51.502396,-0.14973994,9.34,33.0,0.2208264,57.85300000000001,75.56899999999999,30.88,223.0,67.38,31.25,0.8,455:451:453
1466.0,266.0,76.0,136.0,14850.4,15.8,51.50246,-0.149823,9.34,33.0,0.22097775,57.82272727272729,74.21636363636364,31.06,226.0,68.59,31.25,0.8,458:455
1467.0,266.0,76.0,135.0,14859.7,16.0,51.502544,-0.14982593,9.34,33.0,0.2211291,57.766000000000005,75.229,31.24,229.3,69.9,31.25,0.8,448:458
1468.0,267.0,74.0,134.0,14869.0,16.0,51.502613,-0.14975192,9.34,34.0,0.22128046,57.529,74.623,31.44,233.6,70.99,31.3,0.8,
1469.0,267.0,74.0,135.0,14878.5,16.0,51.50265,-0.14963399,9.36,34.0,0.22143182,57.294,74.321,31.64,238.1,72.03,31.3,0.8,1368:462
1470.0,269.0,74.0,134.0,14888.0,15.8,51.50267,-0.14949895,9.4,35.0,0.22158317,57.178999999999995,74.883,31.81,239.4,72.34,31.3,0.8,460:453
1471.0,271.0,75.0,133.0,14897.6,15.8,51.502674,-0.14936098,9.44,35.0,0.22173452,57.186,76.82199999999999,31.99,240.3,72.56,31.3,0.8,463:460
1472.0,267.0,76.0,132.0,14907.4,15.8,51.502674,-0.14921992,9.54,34.0,0.22188587,57.297,75.678,32.02,238.3,72.53,31.3,0.8,455:456:444
1473.0,267.0,75.0,132.0,14917.3,15.6,51.50267,-0.14907794,9.66,34.0,0.22203723,57.43000000000001,75.43900000000001,32.02,235.6,72.39,31.25,0.8,458:456
1474.0,268.0,75.0,132.0,14927.3,15.6,51.502666,-0.14893393,9.76,34.0,0.22218859,57.52900000000001,75.147,32.0,232.6,71.89,31.25,0.8,449:449
1475.0,268.0,76.0,131.0,14937.4,15.4,51.50266,-0.14878792,9.88,34.0,0.22233994,57.70399999999999,76.108,32.0,231.4,71.99,31.3,0.8,906
1476.0,268.0,76.0,131.0,14947.6,15.4,51.502655,-0.14864099,10.0,34.0,0.2224913,57.851,75.202,32.0,231.2,72.45,31.3,0.8,444:446
1477.0,270.0,76.0,130.0,14957.9,15.2,51.502647,-0.14849296,10.1,34.0,0.22264265,57.959,75.186,31.91,232.8,73.23,31.3,0.8,446:449:451
1478.0,267.0,78.0,130.0,14968.3,15.2,51.502644,-0.14834292,10.2,33.0,0.22279401,58.141,76.107,31.82,234.3,73.9,31.25,0.8,446:442
1479.0,268.0,78.0,131.0,14978.8,15.0,51.502636,-0.14819196,10.3,33.0,0.22294536,58.415,77.51299999999999,31.77,234.9,74.02,31.25,0.8,451:448
1480.0,268.0,78.0,131.0,14989.4,15.0,51.50263,-0.14803992,10.4,33.0,0.22309671,58.64300000000001,79.181,31.73,235.4,74.13,31.3,0.8,444:439:451
1481.0,270.0,80.0,133.0,15000.1,14.8,51.502625,-0.14788695,10.5,32.0,0.22324806,58.537,76.308,31.86,232.5,74.02,31.3,0.8,444:446
1482.0,263.0,80.0,134.0,15010.9,14.8,51.50262,-0.14773196,10.6,31.0,0.22339943,58.645555555555546,76.07666666666667,31.95,230.1,74.13,31.25,0.8,448:446
1483.0,267.0,79.0,134.0,15021.7,14.6,51.502617,-0.14757597,10.68,32.0,0.22355078,58.872727272727275,76.06727272727272,31.98,228.4,74.49,31.3,0.8,444:439
1484.0,266.0,78.0,134.0,15032.6,14.6,51.50261,-0.14741899,10.76,33.0,0.22370213,59.19600000000001,75.67100000000002,32.02,229.2,75.14,31.3,0.8,449
1485.0,267.0,79.0,134.0,15043.5,14.4,51.502605,-0.14726199,10.82,32.0,0.22385348,59.483,78.554,32.06,230.4,75.84,31.3,0.8,894:441:451
1486.0,268.0,78.0,134.0,15054.6,14.4,51.5026,-0.14710298,10.9,33.0,0.22400485,59.662,79.963,32.13,231.9,76.48,31.3,0.8,449:446
1487.0,267.0,79.0,135.0,15065.7,14.2,51.502594,-0.14694297,10.96,32.0,0.2241562,59.491,77.279,32.26,233.9,76.9,31.3,0.8,446:451
1488.0,267.0,79.0,134.0,15076.8,14.2,51.50259,-0.14678296,11.02,32.0,0.22430755,59.423,78.215,32.35,234.9,77.07,31.3,0.8,453:448
1489.0,270.0,80.0,135.0,15088.1,14.0,51.502583,-0.14662094,11.1,32.0,0.2244589,59.53700000000001,76.441,32.4,234.9,77.01,31.3,0.8,449:449
1490.0,264.0,81.0,135.0,15099.5,13.8,51.502575,-0.14645699,11.2,31.0,0.22461027,59.672,74.74199999999999,32.44,235.0,76.95,31.3,0.8,916
1491.0,264.0,77.0,134.0,15111.0,13.8,51.502567,-0.14629196,11.28,33.0,0.22476162,59.797,76.23700000000001,32.48,235.8,77.32,31.3,0.8,456:451:456
1492.0,268.0,77.0,134.0,15122.6,13.6,51.502563,-0.14612499,11.38,33.0,0.22491297,59.795,74.89000000000001,32.51,237.1,77.93,31.3,0.8,456
1493.0,270.0,78.0,134.0,15134.5,13.6,51.502556,-0.14595492,11.54,33.0,0.22506432,59.72400000000001,73.71000000000001,32.58,237.7,78.31,31.3,0.8,898:460
1494.0,267.0,78.0,133.0,15146.5,13.4,51.50254,-0.14578292,11.68,33.0,0.22521567,59.70700000000001,74.803,32.68,237.8,78.5,31.3,0.8,458:453
1495.0,266.0,78.0,134.0,15158.4,13.4,51.502537,-0.14561093,11.78,33.0,0.22536704,59.763,73.6,32.78,234.7,77.79,31.3,0.8,449:460
1496.0,271.0,79.0,134.0,15170.4,13.2,51.50253,-0.14543892,11.88,33.0,0.22551839,59.94599999999999,72.77099999999999,32.89,232.0,77.17,31.3,0.8,906:462
1497.0,268.0,79.0,134.0,15182.3,13.0,51.50252,-0.14526694,11.94,32.0,0.22566974,60.126999999999995,73.56,32.99,230.4,76.89,31.3,0.8,460:455
1498.0,267.0,82.0,131.0,15194.3,13.0,51.502518,-0.14509493,11.96,31.0,0.2258211,60.303,74.34,33.09,228.8,76.6,31.3,0.8,462:463:463
1499.0,264.0,82.0,132.0,15206.3,12.8,51.502506,-0.14492294,11.96,31.0,0.22597246,60.443,73.38,33.27,226.9,76.47,31.3,0.8,458:467
1500.0,264.0,79.0,131.0,15218.3,12.8,51.502502,-0.14474994,11.98,32.0,0.22612381,60.587,74.40299999999999,33.51,224.9,76.47,31.3,0.8,465
1501.0,267.0,78.0,132.0,15230.3,12.6,51.502495,-0.14457794,11.98,33.0,0.22627516,60.653,73.744,33.82,223.7,76.32,31.3,0.8,460:467:465
1502.0,268.0,75.0,131.0,15242.3,12.4,51.502483,-0.14440595,12.0,34.0,0.22642651,60.71300000000001,72.779,34.16,223.2,76.45,31.3,0.8,467:467
1503.0,267.0,75.0,131.0,15254.3,12.4,51.502476,-0.14423394,12.0,34.0,0.22657788,60.677,74.08599999999998,34.55,226.2,77.85,31.3,0.8,460:465
1504.0,267.0,76.0,130.0,15266.2,12.2,51.50247,-0.14406195,11.98,34.0,0.22672923,60.641000000000005,74.37400000000001,34.98,228.3,78.53,31.3,0.8,931
1505.0,270.0,75.0,130.0,15278.2,12.2,51.50246,-0.14388995,11.98,34.0,0.22688058,60.638,73.418,35.4,229.5,78.65,31.3,0.8,463:458
1506.0,271.0,76.0,130.0,15290.2,12.0,51.502453,-0.14371796,11.98,34.0,0.22703193,60.741,73.162,35.72,229.1,78.53,31.3,0.8,469:469
1507.0,266.0,77.0,129.0,15302.1,12.0,51.502445,-0.14354596,11.96,33.0,0.2271833,60.803,74.851,35.93,229.1,78.61,31.3,0.8,467:465:465
1508.0,264.0,78.0,129.0,15314.1,11.8,51.502438,-0.14337397,11.96,32.0,0.22733465,60.803999999999995,74.02799999999999,36.03,229.5,78.88,31.3,0.8,460:462
1509.0,267.0,76.0,129.0,15326.0,11.8,51.50243,-0.14320298,11.96,34.0,0.227486,60.746,73.047,35.98,229.7,79.3,31.3,0.8,462:456
1510.0,266.0,75.0,129.0,15337.9,11.8,51.502422,-0.14303198,11.94,34.0,0.22763735,60.75999999999999,72.358,36.15,228.1,78.74,31.3,0.8,465:463
1511.0,271.0,76.0,129.0,15349.7,11.6,51.502415,-0.14286199,11.9,34.0,0.2277887,60.891000000000005,73.642,36.5,227.2,78.85,31.3,0.8,458:458
1512.0,268.0,75.0,129.0,15361.5,11.6,51.50241,-0.14269294,11.88,34.0,0.22794007,60.999,73.184,36.89,227.9,80.07,31.3,0.8,460:469
1513.0,263.0,76.0,128.0,15373.1,11.8,51.502403,-0.14252496,11.8,33.0,0.22809142,60.99300000000001,73.08399999999999,37.09,227.1,79.87,31.3,0.8,465:462:465
1514.0,267.0,74.0,129.0,15384.6,11.8,51.502396,-0.142359,11.72,34.0,0.22824277,60.959,74.816,37.29,226.2,79.67,31.3,0.8,465:462
1515.0,272.0,74.0,130.0,15396.0,12.0,51.50239,-0.14219597,11.62,35.0,0.22839412,60.965,73.52099999999999,37.5,225.4,79.47,31.3,0.8,467:467
1516.0,268.0,75.0,130.0,15407.1,12.2,51.502388,-0.14203596,11.48,34.0,0.22854549,60.794,72.60999999999999,37.87,222.8,79.43,31.3,0.8,934
1517.0,267.0,77.0,130.0,15418.0,12.4,51.502384,-0.14187896,11.3,33.0,0.22869684,60.80300000000001,72.96300000000001,38.26,219.9,79.24,31.3,0.8,469:465
1518.0,267.0,77.0,130.0,15428.8,12.4,51.50238,-0.14172298,11.14,33.0,0.22884819,60.985,74.363,38.66,216.0,78.34,31.35,0.8,474:467
1519.0,266.0,76.0,130.0,15439.5,12.4,51.502377,-0.14156891,10.98,33.0,0.22899954,61.178,73.193,38.9,214.5,78.24,31.35,0.8,469:472
1520.0,267.0,74.0,129.0,15450.3,12.4,51.502373,-0.14141394,10.86,34.0,0.2291509,61.35799999999999,72.455,39.02,215.0,78.79,31.3,0.8,467:929
1521.0,266.0,75.0,129.0,15461.1,12.4,51.502365,-0.14125896,10.8,34.0,0.22930226,61.448,72.62,39.11,214.8,78.95,31.3,0.8,474
1522.0,269.0,73.0,129.0,15471.8,12.4,51.502365,-0.14110297,10.76,35.0,0.22945361,61.419,73.36599999999999,39.17,212.6,77.94,31.3,0.8,472:463:467
1523.0,269.0,74.0,128.0,15482.6,12.4,51.50237,-0.140949,10.76,35.0,0.22960496,61.376,73.04400000000001,39.1,209.3,77.89,31.3,0.8,474
1524.0,265.0,75.0,128.0,15493.2,12.4,51.502373,-0.14079493,10.74,34.0,0.22975633,61.29100000000001,72.96799999999999,38.93,209.2,78.24,31.3,0.8,930
1525.0,270.0,75.0,128.0,15503.8,12.6,51.502373,-0.14064196,10.7,34.0,0.22990768,61.19199999999999,72.761,38.7,210.5,78.38,31.3,0.8,939:460
1526.0,265.0,76.0,128.0,15514.4,12.6,51.502373,-0.14048992,10.66,33.0,0.23005903,61.10699999999999,73.35799999999999,38.52,209.3,77.74,31.3,0.8,472:474
1527.0,267.0,75.0,128.0,15525.0,12.4,51.502357,-0.14033997,10.64,34.0,0.23021038,60.98700000000001,72.22,38.33,210.1,78.28,31.3,0.8,469:469
1528.0,269.0,74.0,127.0,15535.6,12.4,51.502327,-0.14019395,10.6,35.0,0.23036174,60.886,71.886,38.22,210.1,78.35,31.35,0.8,472:472
1529.0,272.0,74.0,128.0,15546.3,12.4,51.50229,-0.14005297,10.62,35.0,0.2305131,60.757000000000005,72.44399999999999,38.18,209.1,77.84,31.3,0.8,465:474
1530.0,265.0,76.0,128.0,15557.0,12.4,51.502254,-0.13990997,10.64,33.0,0.23066445,60.681999999999995,72.81400000000001,38.18,208.0,77.36,31.35,0.8,934:472
1531.0,264.0,76.0,128.0,15567.6,12.6,51.50227,-0.13976195,10.64,33.0,0.2308158,60.697,71.275,38.23,207.0,76.91,31.35,0.8,474:472
1532.0,267.0,73.0,128.0,15578.1,12.6,51.50231,-0.13962792,10.62,35.0,0.23096715,60.761,71.151,38.58,208.0,77.44,31.35,0.8,469:476
1533.0,272.0,73.0,127.0,15588.5,12.6,51.50236,-0.13949792,10.58,36.0,0.23111852,60.83,71.028,38.92,209.6,77.96,31.35,0.8,474:467
1534.0,271.0,75.0,127.0,15598.9,12.8,51.50241,-0.13937294,10.52,35.0,0.23126987,60.932,72.212,39.17,211.8,78.24,31.35,0.8,479:476
1535.0,267.0,77.0,127.0,15609.2,12.8,51.502464,-0.139251,10.44,33.0,0.23142122,60.92299999999999,71.651,39.37,212.9,78.04,31.35,0.8,947:474
1536.0,267.0,78.0,128.0,15619.4,13.0,51.502518,-0.13913096,10.36,33.0,0.23157257,60.86600000000001,71.892,39.51,213.5,77.52,31.35,0.8,467:469
1537.0,265.0,76.0,128.0,15629.5,13.0,51.502567,-0.13900892,10.28,33.0,0.23172393,60.819,71.864,39.32,213.4,75.81,31.35,0.8,470:469
1538.0,265.0,75.0,127.0,15639.5,13.2,51.502613,-0.13888696,10.2,34.0,0.23187529,60.79999999999999,72.59100000000001,39.03,212.3,74.8,31.35,0.8,463:472
1539.0,266.0,74.0,127.0,15649.5,13.2,51.502663,-0.13876693,10.12,34.0,0.23202664,60.81400000000001,72.216,38.69,210.9,74.12,31.35,0.8,
1540.0,271.0,74.0,126.0,15659.3,13.4,51.502712,-0.13864699,10.02,35.0,0.23217799,60.837,71.447,38.23,211.6,74.66,31.35,0.8,1394:465
1541.0,271.0,75.0,126.0,15669.2,13.4,51.502758,-0.13852796,9.96,35.0,0.23232935,60.867,72.994,37.77,212.3,74.97,31.3,0.8,469:467
1542.0,272.0,78.0,126.0,15678.9,13.6,51.502808,-0.13840994,9.88,33.0,0.2324807,60.887,72.763,37.36,212.0,74.26,31.35,0.8,463:458
1543.0,270.0,81.0,127.0,15688.6,13.8,51.502853,-0.13829294,9.82,32.0,0.23263206,60.871,72.729,37.0,208.1,73.31,31.3,0.8,467:465
1544.0,266.0,82.0,128.0,15698.2,13.8,51.502903,-0.13817693,9.74,31.0,0.2327834,60.879999999999995,72.93100000000001,36.85,207.7,73.48,31.35,0.8,924:462
1545.0,267.0,81.0,128.0,15707.8,14.0,51.50295,-0.13806093,9.7,31.0,0.23293477,60.956,75.80499999999999,36.82,209.7,74.35,31.35,0.8,462:460
1546.0,268.0,80.0,128.0,15717.4,14.0,51.502995,-0.13794592,9.64,32.0,0.23308612,60.84777777777778,76.35666666666667,36.83,212.6,74.99,31.35,0.8,463:465
1547.0,270.0,81.0,129.0,15726.9,14.2,51.50304,-0.13783093,9.6,32.0,0.23323748,60.636363636363626,74.72999999999999,36.87,216.0,75.39,31.35,0.8,458:467
