time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,hrv
1855.0,338.0,54.0,132.0,17909.09,99.8,-10.788602,165.85106,15.32,60.0,0.2027934,57.060909090909085,73.32272727272726,34.39,235.7,78.51,458:456:456
1856.0,338.0,54.0,132.0,17925.2,99.2,-10.788747,165.85106,15.62,60.0,0.2027934,56.576,73.58,34.5,238.3,78.83,453:458
1857.0,332.0,55.0,132.0,17941.3,98.6,-10.788882,165.851,15.86,58.0,0.2027934,56.35666666666667,74.08222222222224,34.65,238.5,79.01,458:453
1858.0,334.0,56.0,131.0,17957.3,98.4,-10.788979,165.85089,15.98,57.0,0.2027934,56.282727272727264,73.67727272727274,34.83,235.2,79.03,451:460
1859.0,328.0,57.0,131.0,17973.2,98.4,-10.789027,165.85075,16.02,55.0,0.2027934,56.379,73.975,35.03,234.1,79.18,458:456
1860.0,330.0,57.0,131.0,17988.59,98.6,-10.789,165.85062,15.9,55.0,0.2027934,56.43333333333333,73.55888888888889,35.25,233.5,79.36,458:458
1861.0,329.0,56.0,131.0,18003.8,98.6,-10.788885,165.85056,15.72,56.0,0.2027934,56.50545454545455,75.8709090909091,35.5,232.9,79.53,458:456
1862.0,324.0,55.0,131.0,18018.7,98.6,-10.78875,165.85056,15.48,56.0,0.2027934,56.712,76.51,35.91,232.7,79.69,462:460:458
1863.0,323.0,55.0,131.0,18033.3,98.6,-10.788619,165.85054,15.2,56.0,0.2027934,57.03,75.61111111111111,36.39,233.6,80.27,458:458
1864.0,334.0,52.0,131.0,18047.7,98.6,-10.788543,165.85043,14.9,61.0,0.2027934,57.36727272727273,76.90545454545453,36.91,235.4,81.18,916
1865.0,336.0,52.0,131.0,18061.9,98.6,-10.788565,165.85031,14.66,62.0,0.2027934,57.65,75.379,37.52,238.1,81.71,458:455:453
1866.0,334.0,52.0,131.0,18076.0,98.6,-10.788658,165.85023,14.44,61.0,0.2027934,57.837777777777774,75.03888888888889,37.89,237.6,81.4,458:456
1867.0,335.0,54.0,131.0,18089.7,98.8,-10.78878,165.8502,14.2,59.0,0.2027934,58.00727272727272,75.38636363636364,38.14,236.1,80.93,453:451
1868.0,333.0,54.0,131.0,18103.4,98.4,-10.788904,165.8502,14.02,59.0,0.2027934,58.06,74.801,38.22,235.8,81.53,456:453
1869.0,330.0,54.0,131.0,18117.09,98.0,-10.789028,165.8502,13.88,58.0,0.2027934,57.90555555555555,73.4288888888889,38.25,235.5,82.07,453:448
1870.0,329.0,54.0,130.0,18131.09,97.4,-10.789154,165.8502,13.84,58.0,0.2027934,57.51090909090909,73.27636363636363,38.02,235.4,82.29,455:451
1871.0,341.0,54.0,131.0,18145.3,96.6,-10.789282,165.8502,13.86,60.0,0.2027934,57.128,73.94699999999999,37.66,234.5,82.51,448:446:446
1872.0,339.0,55.0,131.0,18159.8,96.0,-10.789413,165.8502,14.02,59.0,0.2027934,56.82444444444444,73.91333333333333,37.26,233.1,82.62,453:453
1873.0,330.0,56.0,131.0,18174.59,95.4,-10.789546,165.85019,14.24,56.0,0.2027934,56.537272727272736,74.15,36.8,230.3,82.02,451:451
1874.0,332.0,57.0,131.0,18189.4,95.0,-10.789665,165.85013,14.46,56.0,0.2027934,56.28099999999999,73.98600000000002,36.63,230.6,82.92,448:453
1875.0,332.0,57.0,132.0,18204.09,95.2,-10.789719,165.85,14.6,56.0,0.2027934,56.24888888888889,75.02222222222223,36.5,231.7,83.52,449:449
1876.0,333.0,57.0,132.0,18218.5,95.2,-10.789694,165.84988,14.64,56.0,0.2027934,56.33272727272728,74.89090909090909,36.42,233.7,83.65,898:451
